#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       86700       2.123043e-02       8.235748e-05       7.483866e-03       1.494152e-01       5.822502e-03       4.264227e-02
       86800       2.045361e-02       5.421184e-04       7.476951e-03       1.657113e-01       5.186779e-03       4.313783e-02
       86900       2.136373e-02       1.275398e-03       8.081115e-03       1.596959e-01       5.601581e-03       4.167431e-02
       87000       2.082246e-02       3.355139e-05       8.104176e-03       1.747353e-01       6.894207e-03       4.895377e-02
       87100       2.179118e-02       5.485402e-04       8.071315e-03       1.710861e-01       7.688530e-03       4.499571e-02
       87200       1.947979e-02       7.896238e-04       7.746570e-03       1.824263e-01       7.559643e-03       4.364071e-02
       87300       2.233437e-02       4.356750e-04       8.822736e-03       1.787704e-01       5.150510e-03       4.373376e-02
       87400       2.216661e-02       1.330039e-03       8.934069e-03       1.674717e-01       7.210651e-03       4.584308e-02
       87500       2.097301e-02       6.231299e-04       8.276840e-03       1.756285e-01       5.264065e-03       4.452193e-02
       87600       1.897179e-02       2.389120e-03       7.947466e-03       1.858953e-01       6.522044e-03       4.470560e-02
       87700       2.137488e-02       2.079102e-03       9.543151e-03       2.317447e-01       6.556863e-03       4.472936e-02
       87800       2.354331e-02       1.657969e-03       9.582853e-03       1.814664e-01       5.279434e-03       4.364531e-02
       87900       2.360677e-02       1.145823e-03       8.137294e-03       2.057030e-01       7.085082e-03       4.358388e-02
       88000       2.275075e-02       4.913898e-04       8.844536e-03       1.712455e-01       6.075898e-03       4.228918e-02
       88100       2.184868e-02       1.535493e-03       7.729804e-03       1.796218e-01       7.071573e-03       4.206390e-02
       88200       2.188994e-02       9.481486e-04       7.776165e-03       1.682308e-01       6.627536e-03       4.346928e-02
       88300       2.036084e-02       2.367046e-04       7.256632e-03       2.059855e-01       6.872453e-03       4.214494e-02
       88400       2.202706e-02       8.329394e-04       8.330921e-03       1.803041e-01       8.467992e-03       4.542191e-02
       88500       1.966179e-02       1.929963e-04       7.105671e-03       1.628778e-01       6.439859e-03       4.601581e-02
       88600       2.103121e-02       5.858352e-04       7.482007e-03       1.626541e-01       7.447020e-03       4.639178e-02
       88700       1.857584e-02       3.079601e-04       7.362609e-03       1.786814e-01       6.550294e-03       4.155585e-02
       88800       2.143039e-02       1.390044e-03       8.339306e-03       1.446039e-01       5.810795e-03       4.187014e-02
       88900       2.154697e-02       5.615890e-04       8.299445e-03       1.440241e-01       6.267942e-03       4.162254e-02
       89000       2.343332e-02       3.900926e-04       8.849437e-03       2.570385e-01       5.663970e-03       4.563116e-02
       89100       1.840067e-02       1.120332e-03       7.711471e-03       2.236082e-01       5.447386e-03       4.423177e-02
       89200       1.771269e-02       1.338069e-03       7.843739e-03       1.807781e-01       4.496203e-03       4.366291e-02
       89300       1.752365e-02       4.196235e-04       7.749311e-03       1.479588e-01       4.481844e-03       4.516536e-02
       89400       1.949387e-02       1.856175e-03       8.296205e-03       1.688011e-01       6.257089e-03       4.459817e-02
       89500       1.881066e-02       9.408271e-04       7.688456e-03       1.622494e-01       7.686253e-03       4.549889e-02
       89600       1.872153e-02       7.861460e-04       7.739577e-03       1.676795e-01       6.930696e-03       4.336848e-02
       89700       1.818829e-02       4.498297e-04       7.832278e-03       1.637001e-01       8.237883e-03       4.653867e-02
       89800       2.170612e-02       1.763173e-03       8.637828e-03       1.714676e-01       8.645655e-03       4.134137e-02
       89900       1.885262e-02       7.749669e-04       7.433111e-03       1.473105e-01       5.325940e-03       4.388453e-02
       90000       2.002383e-02       1.406684e-03       8.118846e-03       1.541101e-01       6.563754e-03       4.161884e-02
       90100       2.242720e-02       2.555228e-04       8.038546e-03       1.908997e-01       5.778482e-03       4.419573e-02
       90200       2.140954e-02       5.367588e-04       8.291321e-03       1.580959e-01       6.206802e-03       4.318220e-02
       90300       2.280712e-02       7.678987e-04       8.474269e-03       1.653256e-01       7.021795e-03       4.621991e-02
       90400       2.528013e-02       1.656660e-03       9.386615e-03       1.558393e-01       7.847573e-03       4.705752e-02
       90500       2.160806e-02       3.110964e-04       8.579182e-03       2.175619e-01       3.975421e-03       4.556008e-02
       90600       2.394478e-02       2.581734e-04       8.738118e-03       1.279829e-01       6.973755e-03       4.587994e-02
       90700       1.841071e-02       1.007320e-03       6.983884e-03       2.175791e-01       6.957042e-03       4.756178e-02
       90800       2.035927e-02       6.560466e-04       7.871783e-03       1.610749e-01       6.843563e-03       4.574519e-02
       90900       1.935804e-02       8.712168e-04       7.686332e-03       2.267019e-01       7.598653e-03       4.523317e-02
       91000       2.076607e-02       1.001959e-03       8.384451e-03       1.667290e-01       8.367919e-03       4.441228e-02
       91100       2.334089e-02       6.750600e-04       8.695350e-03       1.753186e-01       7.048559e-03       4.466927e-02
       91200       2.133835e-02       5.380926e-04       8.706408e-03       1.928184e-01       7.250480e-03       4.315824e-02
       91300       2.053922e-02       6.250708e-04       7.832919e-03       1.487240e-01       7.642364e-03       4.356618e-02
       91400       1.991018e-02       1.024409e-03       7.876667e-03       1.840712e-01       6.641747e-03       4.285226e-02
       91500       1.997710e-02       6.795372e-04       8.311953e-03       1.404809e-01       6.478911e-03       4.313877e-02
       91600       2.221484e-02       6.274687e-04       9.028247e-03       1.282540e-01       4.882294e-03       4.089824e-02
       91700       2.115279e-02       9.892501e-04       7.887254e-03       1.399635e-01       5.171034e-03       4.214008e-02
       91800       2.164717e-02       4.211516e-04       7.776659e-03       1.599304e-01       3.231958e-03       4.380655e-02
       91900       2.031036e-02       2.076130e-04       7.473128e-03       1.653255e-01       5.199383e-03       4.458048e-02
       92000       2.175295e-02       6.994559e-04       7.883842e-03       1.672659e-01       4.776266e-03       4.619210e-02
       92100       1.936872e-02       8.089854e-04       7.210707e-03       1.638639e-01       6.963153e-03       4.602959e-02
       92200       1.854032e-02       5.092853e-04       7.203498e-03       2.651404e-01       7.678359e-03       4.841883e-02
       92300       1.773655e-02       2.717033e-04       6.630326e-03       2.385753e-01       4.777966e-03       4.765667e-02
       92400       1.977516e-02       1.822185e-03       8.286460e-03       1.809640e-01       4.786852e-03       4.808612e-02
       92500       2.318262e-02       9.316551e-04       8.392009e-03       2.006867e-01       6.425187e-03       4.344068e-02
       92600       2.337284e-02       5.577625e-04       9.094622e-03       2.098774e-01       6.399498e-03       4.212750e-02
       92700       2.111787e-02       3.219464e-04       7.867357e-03       1.575943e-01       7.629131e-03       4.369403e-02
       92800       1.867077e-02       7.068898e-04       7.023548e-03       1.502107e-01       4.700551e-03       4.112383e-02
       92900       1.833588e-02       7.666978e-04       7.690373e-03       2.096713e-01       5.845268e-03       4.553391e-02
       93000       1.978946e-02       5.132197e-04       8.731911e-03       1.554129e-01       4.439256e-03       4.225143e-02
       93100       2.002703e-02       1.040325e-03       8.626307e-03       1.674928e-01       5.687151e-03       4.212966e-02
       93200       1.745938e-02       1.274119e-03       7.343345e-03       1.219612e-01       7.853153e-03       4.015109e-02
       93300       2.099694e-02       1.828093e-04       8.519896e-03       1.747291e-01       5.110985e-03       4.255502e-02
       93400       2.060100e-02       2.165289e-03       8.789572e-03       1.496866e-01       6.180846e-03       4.404508e-02
       93500       2.349385e-02       7.351450e-04       9.258753e-03       1.472160e-01       5.782532e-03       4.245524e-02
       93600       2.120482e-02       4.108329e-04       8.557315e-03       1.654287e-01       7.049994e-03       4.601157e-02
       93700       2.240130e-02       1.186754e-03       8.738924e-03       1.471561e-01       3.822812e-03       4.395498e-02
       93800       1.993897e-02       4.896781e-04       7.556314e-03       1.572170e-01       6.364471e-03       4.431231e-02
       93900       1.915730e-02       2.049936e-04       7.389099e-03       1.526162e-01       6.600435e-03       4.416844e-02
       94000       1.869549e-02       1.535534e-03       7.437181e-03       1.900776e-01       5.839744e-03       4.431978e-02
       94100       2.137906e-02       9.563411e-04       7.851412e-03       1.854616e-01       6.579995e-03       4.402375e-02
       94200       2.297186e-02       4.067970e-04       8.059883e-03       1.733864e-01       4.711663e-03       4.403742e-02
       94300       2.259974e-02       1.203069e-03       8.268150e-03       1.457733e-01       8.269395e-03       4.352803e-02
       94400       2.282621e-02       4.395988e-04       8.370538e-03       1.723893e-01       7.860403e-03       4.244467e-02
       94500       2.073396e-02       8.841582e-04       8.295008e-03       1.698789e-01       6.425193e-03       3.985537e-02
       94600       1.969073e-02       5.846096e-04       7.641415e-03       1.510316e-01       5.768616e-03       4.281068e-02
       94700       1.947677e-02       1.799628e-03       7.927633e-03       1.745793e-01       7.233987e-03       4.496466e-02
       94800       2.018301e-02       1.058606e-03       8.004202e-03       1.346652e-01       6.150180e-03       4.201546e-02
       94900       2.169348e-02       1.453552e-03       9.044839e-03       1.500531e-01       5.802004e-03       4.362428e-02
       95000       1.858498e-02       1.408836e-04       7.774207e-03       2.017863e-01       6.039425e-03       4.395403e-02
       95100       1.948579e-02       1.056822e-03       7.853953e-03       2.383586e-01       4.275767e-03       4.338549e-02
       95200       2.349613e-02       7.801349e-04       9.047028e-03       1.693828e-01       7.475298e-03       4.310152e-02
       95300       2.238790e-02       1.253291e-03       8.945419e-03       1.490954e-01       5.610200e-03       4.235592e-02
       95400       2.197792e-02       1.041746e-04       7.725500e-03       1.827132e-01       4.589681e-03       4.380550e-02
       95500       1.962240e-02       1.604916e-03       7.406004e-03       1.587125e-01       3.742176e-03       4.274390e-02
       95600       2.132531e-02       5.268544e-04       8.330656e-03       1.993762e-01       3.554216e-03       4.327753e-02
       95700       1.978079e-02       1.940522e-03       7.942593e-03       1.793489e-01       6.489516e-03       4.706644e-02
       95800       1.787631e-02       9.415802e-04       6.674117e-03       2.230577e-01       6.342388e-03       4.885456e-02
       95900       2.074110e-02       9.937417e-04       7.821194e-03       1.623599e-01       6.693749e-03       4.736451e-02
       96000       2.495685e-02       8.638876e-04       8.942326e-03       1.910584e-01       8.479823e-03       4.589087e-02
       96100       2.360978e-02       3.429918e-04       8.792670e-03       1.455837e-01       7.266951e-03       4.429989e-02
       96200       2.264210e-02       1.303728e-03       8.236755e-03       1.654487e-01       7.143207e-03       4.551229e-02
       96300       2.571816e-02       8.349360e-04       9.669362e-03       1.635603e-01       5.066743e-03       4.290179e-02
       96400       2.122212e-02       1.178993e-03       8.161669e-03       2.019267e-01       4.264650e-03       4.461926e-02
       96500       2.254561e-02       5.938271e-05       8.806740e-03       1.859358e-01       4.561459e-03       4.367927e-02
       96600       1.818461e-02       1.385553e-03       7.409421e-03       1.421181e-01       7.267662e-03       4.034468e-02
       96700       2.178391e-02       3.964151e-04       8.277371e-03       1.797477e-01       3.172595e-03       4.347359e-02
       96800       2.001500e-02       8.755376e-04       7.697224e-03       1.951481e-01       3.600838e-03       4.463360e-02
       96900       1.990889e-02       3.340807e-04       8.222686e-03       1.705025e-01       6.711072e-03       4.468025e-02
       97000       1.788367e-02       2.529153e-04       7.400706e-03       1.518510e-01       5.600458e-03       4.248115e-02
       97100       2.415273e-02       5.320575e-04       8.447853e-03       1.392551e-01       5.380694e-03       4.199641e-02
       97200       1.982023e-02       1.415207e-04       7.472270e-03       1.546204e-01       6.926647e-03       4.285836e-02
       97300       2.621386e-02       5.884447e-04       9.547405e-03       1.380060e-01       8.540626e-03       4.247195e-02
       97400       2.065169e-02       1.372001e-03       8.226148e-03       1.706968e-01       4.263952e-03       4.542620e-02
       97500       2.567818e-02       1.558734e-04       9.255394e-03       1.487723e-01       6.056671e-03       4.395846e-02
       97600       2.034184e-02       5.492097e-04       7.348050e-03       1.728166e-01       5.945053e-03       4.135713e-02
       97700       2.084472e-02       6.884531e-04       8.349711e-03       1.724280e-01       6.207748e-03       4.255020e-02
       97800       1.924130e-02       3.296891e-04       7.557530e-03       1.615612e-01       7.832986e-03       4.564355e-02
       97900       2.047051e-02       6.116147e-04       7.684015e-03       1.535585e-01       5.944744e-03       4.284084e-02
       98000       2.329518e-02       4.907348e-04       8.725287e-03       1.968363e-01       4.795213e-03       4.624203e-02
       98100       2.093881e-02       2.157440e-03       8.234617e-03       1.623665e-01       4.276006e-03       4.556173e-02
       98200       1.723898e-02       8.559361e-04       7.801607e-03       1.602980e-01       4.795231e-03       4.582648e-02
       98300       2.220571e-02       1.783681e-03       8.310270e-03       1.532731e-01       6.149759e-03       4.472320e-02
       98400       2.122126e-02       1.419448e-03       8.827739e-03       1.686892e-01       8.782899e-03       4.396036e-02
       98500       1.678429e-02       1.712079e-04       8.100467e-03       1.926185e-01       7.011128e-03       4.797296e-02
       98600       2.081348e-02       4.509392e-04       9.192897e-03       2.238181e-01       5.788592e-03       4.731399e-02
       98700       2.112081e-02       3.598093e-04       8.791422e-03       1.655826e-01       6.293750e-03       4.396584e-02
       98800       2.243230e-02       1.180254e-03       8.751820e-03       1.513613e-01       4.546554e-03       4.305938e-02
       98900       2.159306e-02       7.215416e-04       8.233120e-03       1.876700e-01       6.417363e-03       4.689316e-02
       99000       2.193403e-02       1.011418e-03       8.436007e-03       1.739826e-01       6.938801e-03       4.301992e-02
       99100       1.886510e-02       2.916928e-04       6.828896e-03       1.465616e-01       5.833444e-03       4.196481e-02
       99200       2.184670e-02       5.189797e-04       8.526983e-03       1.728010e-01       4.484728e-03       4.593562e-02
       99300       1.863197e-02       1.535560e-03       7.737189e-03       1.966588e-01       5.432186e-03       4.320908e-02
       99400       2.045497e-02       8.844053e-04       7.880502e-03       1.477181e-01       6.295245e-03       4.471355e-02
       99500       2.139003e-02       6.197450e-04       8.377186e-03       1.642893e-01       4.229182e-03       4.492446e-02
       99600       2.268785e-02       1.014439e-03       8.783174e-03       1.939115e-01       7.438469e-03       4.648097e-02
       99700       2.203034e-02       1.576330e-03       8.855406e-03       1.548002e-01       6.629779e-03       4.255876e-02
       99800       1.990842e-02       3.064080e-04       7.647782e-03       1.752026e-01       7.556274e-03       4.463833e-02
       99900       2.208723e-02       4.833519e-04       8.629963e-03       1.395652e-01       7.671388e-03       4.243740e-02
      100000       1.827284e-02       1.294295e-03       7.878803e-03       1.761746e-01       6.735042e-03       4.224322e-02
      100100       2.185108e-02       2.931734e-04       8.375689e-03       2.701779e-01       7.323010e-03       4.198500e-02
      100200       1.953380e-02       4.783671e-04       7.912269e-03       2.211613e-01       6.592136e-03       4.652121e-02
      100300       2.081269e-02       8.533498e-04       8.037509e-03       1.503724e-01       4.719481e-03       4.475051e-02
      100400       1.919133e-02       5.920677e-04       7.663486e-03       1.815303e-01       3.786592e-03       4.451619e-02
      100500       2.292420e-02       1.168620e-03       8.910249e-03       1.425456e-01       7.329093e-03       4.455446e-02
      100600       1.956503e-02       1.086194e-03       7.335559e-03       1.373707e-01       7.529638e-03       4.311317e-02
      100700       2.032136e-02       1.053154e-03       8.103345e-03       1.984211e-01       7.935182e-03       4.435771e-02
      100800       2.084361e-02       4.166533e-04       8.358437e-03       1.563851e-01       7.484008e-03       4.614512e-02
      100900       2.065419e-02       6.463994e-04       8.083979e-03       2.144982e-01       4.334321e-03       4.566985e-02
      101000       1.948069e-02       3.582325e-04       7.607123e-03       1.598432e-01       4.933327e-03       4.387437e-02
      101100       2.111563e-02       1.398761e-03       8.141651e-03       1.768677e-01       6.563600e-03       4.470229e-02
      101200       2.005545e-02       1.226097e-03       8.222417e-03       1.633630e-01       4.738405e-03       4.615481e-02
      101300       2.119847e-02       5.929843e-04       7.495255e-03       1.861911e-01       6.409188e-03       4.364273e-02
      101400       1.879330e-02       4.978137e-04       7.396353e-03       1.433938e-01       7.780141e-03       4.568688e-02
      101500       1.638265e-02       5.513650e-04       7.494210e-03       2.100063e-01       5.258294e-03       4.553143e-02
      101600       2.149650e-02       3.947097e-04       8.147375e-03       1.917279e-01       6.908478e-03       4.590270e-02
      101700       2.075797e-02       6.237267e-04       8.484190e-03       1.578359e-01       6.317301e-03       4.387272e-02
      101800       2.060656e-02       1.095182e-03       8.282823e-03       1.374433e-01       9.286619e-03       4.260148e-02
      101900       2.008497e-02       1.131436e-03       8.487318e-03       1.375247e-01       6.909002e-03       4.337601e-02
      102000       2.153399e-02       2.324422e-04       8.161844e-03       1.702029e-01       8.429015e-03       4.358456e-02
      102100       1.989521e-02       3.341100e-04       7.825542e-03       2.161188e-01       4.947206e-03       4.238358e-02
      102200       1.684987e-02       6.935167e-04       7.052511e-03       2.511269e-01       6.672674e-03       4.470441e-02
      102300       1.849462e-02       6.016749e-04       7.939193e-03       2.053268e-01       6.775666e-03       4.477687e-02
      102400       1.970864e-02       8.245149e-05       7.212862e-03       2.082185e-01       6.284700e-03       4.569525e-02
      102500       2.161769e-02       3.970668e-04       7.649398e-03       2.068260e-01       8.032385e-03       4.152778e-02
      102600       1.881517e-02       5.018255e-04       8.976072e-03       1.810426e-01       6.381118e-03       4.095667e-02
      102700       2.171617e-02       1.246359e-03       8.619742e-03       1.893159e-01       7.429679e-03       4.482109e-02
      102800       1.877035e-02       1.593932e-04       6.956321e-03       2.237500e-01       4.882136e-03       4.478064e-02
      102900       2.378956e-02       1.266285e-03       8.672068e-03       2.387348e-01       6.491868e-03       4.478845e-02
      103000       1.887935e-02       1.833880e-03       7.964159e-03       1.858339e-01       7.971130e-03       4.382518e-02
      103100       2.530233e-02       2.756452e-04       9.451902e-03       1.412297e-01       3.092621e-03       4.003741e-02
      103200       2.195550e-02       1.340706e-04       8.132741e-03       2.066110e-01       6.108555e-03       4.388363e-02
      103300       2.134882e-02       1.300417e-03       8.752746e-03       1.720952e-01       4.763013e-03       4.357136e-02
      103400       2.293383e-02       9.470421e-04       8.542857e-03       1.450065e-01       3.562322e-03       4.212351e-02
      103500       2.114352e-02       1.676557e-03       8.659919e-03       1.664276e-01       7.694761e-03       4.440946e-02
      103600       1.975930e-02       1.710778e-03       7.970826e-03       2.088416e-01       6.312035e-03       4.272602e-02
      103700       1.899813e-02       6.841052e-04       7.888745e-03       1.528485e-01       5.330074e-03       4.301188e-02
      103800       1.990450e-02       1.303585e-03       7.644647e-03       1.494852e-01       4.283998e-03       4.475800e-02
      103900       2.132364e-02       1.089251e-03       8.116214e-03       1.615099e-01       4.496086e-03       4.520726e-02
      104000       2.002000e-02       2.555314e-04       7.790318e-03       1.602050e-01       4.605087e-03       4.567915e-02
      104100       2.149331e-02       3.378765e-04       8.064779e-03       1.384476e-01       5.968808e-03       4.346037e-02
      104200       2.042539e-02       7.710995e-04       7.323623e-03       1.422953e-01       7.311375e-03       4.456444e-02
      104300       2.332107e-02       7.355362e-04       8.725476e-03       2.031676e-01       5.618555e-03       4.242335e-02
      104400       2.349376e-02       3.744690e-04       9.379707e-03       1.454623e-01       5.856953e-03       4.123578e-02
      104500       1.893021e-02       1.654640e-03       7.776207e-03       1.431233e-01       5.274761e-03       4.068626e-02
      104600       1.930649e-02       6.935368e-04       7.777695e-03       1.253785e-01       7.848000e-03       4.191118e-02
      104700       1.803391e-02       9.733315e-04       7.642325e-03       1.542956e-01       7.181038e-03       4.542746e-02
      104800       2.097304e-02       1.395711e-03       8.163393e-03       2.688863e-01       8.219033e-03       4.649963e-02
      104900       2.003497e-02       5.921510e-04       7.651308e-03       1.430220e-01       5.376520e-03       4.516999e-02
      105000       2.054568e-02       5.452653e-04       8.287350e-03       1.665952e-01       6.860929e-03       4.467756e-02
      105100       2.077515e-02       8.826666e-04       8.146423e-03       1.929187e-01       8.393939e-03       4.175042e-02
      105200       2.315705e-02       7.847381e-04       8.749104e-03       1.480982e-01       3.661046e-03       4.303534e-02
      105300       2.278677e-02       1.037357e-03       8.304229e-03       1.764576e-01       6.690433e-03       4.361632e-02
      105400       1.801424e-02       1.907577e-03       7.169973e-03       1.533040e-01       7.336145e-03       4.314994e-02
      105500       1.665255e-02       2.523961e-03       7.288122e-03       1.761660e-01       7.300193e-03       4.753044e-02
      105600       1.974934e-02       1.448815e-03       7.929583e-03       1.554388e-01       6.346765e-03       4.366591e-02
      105700       2.066935e-02       7.228271e-04       7.684200e-03       1.501057e-01       4.230699e-03       4.009702e-02
      105800       1.890951e-02       6.952062e-04       7.550840e-03       2.035149e-01       6.522842e-03       4.309710e-02
      105900       2.033970e-02       2.631399e-04       7.955410e-03       1.676547e-01       4.606900e-03       4.290159e-02
      106000       2.048732e-02       1.634388e-03       8.039138e-03       1.495056e-01       8.588148e-03       4.411282e-02
      106100       2.315674e-02       4.601178e-04       7.993234e-03       2.234129e-01       6.626846e-03       4.314163e-02
      106200       2.094692e-02       4.452152e-04       7.812501e-03       1.771896e-01       8.472403e-03       4.588155e-02
      106300       1.969101e-02       1.144223e-03       8.515048e-03       1.530998e-01       3.540247e-03       4.405717e-02
      106400       1.968027e-02       8.763848e-04       7.493766e-03       1.574163e-01       7.129790e-03       4.640604e-02
      106500       2.156999e-02       1.546113e-03       8.212268e-03       2.088603e-01       5.374758e-03       4.423831e-02
      106600       1.835168e-02       1.086846e-03       8.058219e-03       1.714072e-01       7.549721e-03       4.667289e-02
      106700       1.860947e-02       5.743603e-04       7.562397e-03       2.204655e-01       6.175126e-03       4.909500e-02
      106800       1.952613e-02       1.690444e-03       7.723999e-03       1.529030e-01       4.926724e-03       4.527375e-02
      106900       1.796174e-02       1.154231e-03       8.087831e-03       1.768650e-01       7.028774e-03       4.540458e-02
      107000       2.156574e-02       9.345094e-04       8.048487e-03       1.517143e-01       7.084449e-03       4.321060e-02
      107100       2.112016e-02       1.184119e-04       7.985633e-03       1.692398e-01       5.729329e-03       4.673002e-02
      107200       2.446908e-02       2.100238e-04       9.256941e-03       1.603604e-01       5.191986e-03       4.262404e-02
      107300       2.173637e-02       3.466620e-04       8.216754e-03       1.837508e-01       7.931020e-03       4.480030e-02
      107400       1.970490e-02       1.069277e-03       7.682188e-03       1.517348e-01       7.214505e-03       4.460750e-02
      107500       1.842937e-02       1.997707e-04       7.472541e-03       1.550263e-01       6.875831e-03       4.348540e-02
      107600       2.244836e-02       7.479232e-04       8.604298e-03       1.837570e-01       6.089879e-03       4.278709e-02
      107700       1.928498e-02       1.556557e-03       8.075275e-03       1.552918e-01       5.295656e-03       4.331709e-02
      107800       2.267683e-02       2.576251e-04       8.500445e-03       1.527001e-01       3.792456e-03       4.333155e-02
      107900       1.814691e-02       1.315363e-03       7.389179e-03       1.570891e-01       7.528410e-03       4.417887e-02
      108000       1.964041e-02       8.443684e-04       8.045196e-03       1.368525e-01       7.314937e-03       4.304141e-02
      108100       2.164868e-02       1.629086e-04       8.325500e-03       1.634070e-01       8.353392e-03       4.370636e-02
      108200       2.221146e-02       7.624245e-04       8.531346e-03       1.597759e-01       7.499236e-03       4.658762e-02
      108300       2.029477e-02       8.744625e-04       7.736652e-03       1.515268e-01       6.864359e-03       4.307111e-02
      108400       2.151734e-02       4.496280e-04       8.298042e-03       1.431127e-01       6.463360e-03       4.308946e-02
      108500       2.047329e-02       7.187708e-04       8.035273e-03       1.687142e-01       7.302497e-03       4.222534e-02
      108600       2.258072e-02       1.097404e-03       8.573590e-03       1.510668e-01       6.284923e-03       4.397975e-02
      108700       1.926158e-02       4.366121e-04       7.437352e-03       1.395790e-01       5.251081e-03       4.413960e-02
      108800       2.006170e-02       7.649572e-04       7.713938e-03       1.913967e-01       5.086523e-03       4.347764e-02
      108900       2.054919e-02       4.525378e-04       8.137022e-03       1.826596e-01       7.267810e-03       4.441820e-02
      109000       2.029851e-02       1.200723e-03       7.808427e-03       1.756983e-01       6.114758e-03       4.304804e-02
      109100       2.245644e-02       2.544201e-04       8.105484e-03       1.924692e-01       6.631460e-03       4.729857e-02
      109200       2.009785e-02       4.835467e-04       7.773671e-03       1.732357e-01       5.179472e-03       4.432998e-02
      109300       1.999803e-02       4.631598e-04       7.868951e-03       1.689942e-01       6.876500e-03       4.446869e-02
      109400       2.013959e-02       6.790278e-04       7.479846e-03       1.371102e-01       6.485366e-03       4.326006e-02
      109500       2.191187e-02       5.209191e-04       8.658766e-03       1.472225e-01       6.034042e-03       4.323456e-02
      109600       2.073346e-02       3.480702e-04       7.663544e-03       1.192007e-01       4.623660e-03       4.190764e-02
      109700       1.878460e-02       6.370515e-04       7.446084e-03       1.830004e-01       4.383830e-03       4.520121e-02
      109800       1.938444e-02       6.808811e-04       8.326502e-03       1.995418e-01       8.485295e-03       4.454642e-02
      109900       2.055748e-02       5.345290e-04       7.606531e-03       1.427604e-01       5.314378e-03       4.577095e-02
      110000       2.023118e-02       1.221030e-04       7.449905e-03       1.279893e-01       6.901055e-03       4.358270e-02
      110100       1.948868e-02       4.151932e-04       7.134740e-03       1.720802e-01       5.935310e-03       4.436554e-02
      110200       1.945895e-02       5.401928e-04       7.134559e-03       1.671816e-01       7.502848e-03       4.382394e-02
      110300       1.735786e-02       6.263009e-04       7.046823e-03       1.849333e-01       6.990352e-03       4.660963e-02
      110400       1.579671e-02       6.779470e-04       7.259778e-03       1.543014e-01       5.967923e-03       4.708430e-02
      110500       1.737346e-02       5.941368e-04       7.399809e-03       2.113597e-01       5.547491e-03       4.837666e-02
      110600       2.044019e-02       1.175062e-03       7.670874e-03       1.492468e-01       7.028895e-03       4.281431e-02
      110700       2.018921e-02       8.302371e-04       8.002843e-03       1.363826e-01       3.623440e-03       4.165366e-02
      110800       2.108087e-02       4.483111e-04       8.502404e-03       2.117141e-01       6.837871e-03       4.607673e-02
      110900       2.204557e-02       3.991885e-04       8.170308e-03       1.430745e-01       5.078165e-03       4.134594e-02
      111000       2.290706e-02       2.697244e-04       8.352651e-03       1.774879e-01       7.266421e-03       4.191708e-02
      111100       1.968827e-02       6.282018e-04       7.311844e-03       1.489792e-01       4.989646e-03       4.381479e-02
      111200       1.825989e-02       1.728265e-04       7.280832e-03       2.214888e-01       7.555459e-03       4.513944e-02
      111300       1.597750e-02       8.065370e-04       6.409938e-03       1.479699e-01       6.586013e-03       4.635397e-02
      111400       1.715485e-02       5.260992e-04       6.412508e-03       1.873189e-01       5.016628e-03       4.525394e-02
      111500       2.030454e-02       6.491611e-04       7.051763e-03       1.638497e-01       5.524846e-03       4.429647e-02
      111600       1.696497e-02       4.870878e-04       7.340265e-03       1.642439e-01       4.408120e-03       4.731151e-02
      111700       2.038194e-02       7.626216e-04       7.471104e-03       1.464417e-01       8.308443e-03       4.493260e-02
      111800       2.364711e-02       6.856060e-04       8.788059e-03       1.576663e-01       7.782459e-03       4.401590e-02
      111900       2.274367e-02       6.284855e-04       8.382271e-03       1.479948e-01       6.851129e-03       4.399129e-02
      112000       1.994414e-02       7.330090e-04       7.202758e-03       1.749919e-01       6.083953e-03       4.235053e-02
      112100       2.141242e-02       6.242764e-04       8.094746e-03       1.803470e-01       5.206201e-03       4.234551e-02
      112200       1.994760e-02       4.867609e-04       7.693428e-03       1.513688e-01       6.879545e-03       4.188976e-02
      112300       1.542767e-02       9.407032e-04       6.508252e-03       1.732262e-01       6.839194e-03       4.466983e-02
      112400       1.990155e-02       5.050429e-04       8.310367e-03       1.793270e-01       6.061551e-03       4.424317e-02
      112500       2.240711e-02       6.551144e-04       8.951688e-03       1.570603e-01       3.604441e-03       4.184380e-02
      112600       2.109610e-02       3.976771e-04       7.842767e-03       1.591521e-01       5.974691e-03       4.395545e-02
      112700       2.363328e-02       7.581815e-04       9.012596e-03       3.251181e-01       3.776344e-03       4.446313e-02
      112800       2.417123e-02       2.546680e-04       8.533594e-03       1.487745e-01       5.278967e-03       4.210189e-02
      112900       2.134303e-02       1.052094e-03       8.415362e-03       2.016909e-01       5.004932e-03       4.619214e-02
      113000       1.927791e-02       3.610937e-04       8.142590e-03       1.532672e-01       5.834207e-03       4.199609e-02
      113100       1.887393e-02       5.751767e-04       7.098001e-03       1.670878e-01       5.844533e-03       4.393799e-02
      113200       2.337708e-02       7.359930e-04       8.250548e-03       1.361004e-01       6.653095e-03       4.425992e-02
      113300       2.224153e-02       4.183738e-04       8.073795e-03       1.565833e-01       5.381711e-03       4.278148e-02
      113400       2.512236e-02       8.473610e-04       8.897635e-03       1.685803e-01       8.198895e-03       4.747769e-02
