#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 877600      2.33e-01      5.49e-04      2.18e-01    6.3e-07
 877700      2.20e-01      7.68e-05      2.07e-01    6.3e-07
 877800      2.13e-01      8.76e-04      1.95e-01    6.3e-07
 877900      2.56e-01      1.45e-04      2.41e-01    6.3e-07
 878000      2.40e-01      2.17e-04      2.26e-01    6.3e-07
 878100      2.41e-01      2.33e-04      2.27e-01    6.3e-07
 878200      1.18e-01      4.89e-04      1.10e-01    6.3e-07
 878300      1.11e-01      5.61e-04      1.03e-01    6.3e-07
 878400      8.59e-02      5.69e-04      7.82e-02    6.3e-07
 878500      2.35e-01      6.61e-04      2.19e-01    6.3e-07
 878600      2.13e-01      4.69e-04      1.99e-01    6.3e-07
 878700      1.26e-01      7.17e-04      1.16e-01    6.3e-07
 878800      9.41e-02      1.56e-04      8.85e-02    6.3e-07
 878900      2.45e-01      5.91e-04      2.28e-01    6.3e-07
 879000      2.41e-01      1.06e-03      2.20e-01    6.3e-07
 879100      2.35e-01      1.20e-03      2.12e-01    6.3e-07
 879200      1.28e-01      4.14e-04      1.20e-01    6.3e-07
 879300      1.01e-01      4.40e-04      9.41e-02    6.3e-07
 879400      2.42e-01      1.01e-03      2.21e-01    6.3e-07
 879500      1.26e-01      1.33e-03      1.08e-01    6.3e-07
 879600      2.16e-01      6.53e-04      2.00e-01    6.3e-07
 879700      2.36e-01      4.81e-04      2.20e-01    6.3e-07
 879800      2.23e-01      1.11e-04      2.10e-01    6.3e-07
 879900      1.06e-01      1.44e-04      9.94e-02    6.3e-07
 880000      2.36e-01      3.29e-04      2.22e-01    6.0e-07
 880100      1.11e-01      4.37e-04      1.03e-01    6.0e-07
 880200      3.79e-01      1.76e-03      3.55e-01    6.0e-07
 880300      3.13e-01      1.51e-03      2.84e-01    6.0e-07
 880400      2.61e-01      2.17e-03      2.16e-01    6.0e-07
 880500      2.22e-01      4.03e-04      2.09e-01    6.0e-07
 880600      1.13e-01      1.04e-03      1.00e-01    6.0e-07
 880700      8.67e-02      2.73e-04      8.13e-02    6.0e-07
 880800      4.38e-01      1.99e-03      4.10e-01    6.0e-07
 880900      2.19e-01      2.72e-04      2.06e-01    6.0e-07
 881000      1.04e-01      6.37e-04      9.57e-02    6.0e-07
 881100      2.41e-01      7.52e-04      2.24e-01    6.0e-07
 881200      4.55e-01      1.34e-04      4.30e-01    6.0e-07
 881300      1.14e-01      5.09e-04      1.06e-01    6.0e-07
 881400      2.22e-01      5.10e-04      2.08e-01    6.0e-07
 881500      2.34e-01      5.37e-04      2.19e-01    6.0e-07
 881600      2.49e-01      3.65e-04      2.34e-01    6.0e-07
 881700      1.09e-01      3.14e-04      1.02e-01    6.0e-07
 881800      2.04e-01      2.15e-04      1.93e-01    6.0e-07
 881900      2.24e-01      1.31e-03      1.99e-01    6.0e-07
 882000      1.41e-01      7.21e-04      1.30e-01    6.0e-07
 882100      8.94e-02      3.83e-04      8.33e-02    6.0e-07
 882200      1.18e-01      9.92e-04      1.06e-01    6.0e-07
 882300      1.22e-01      9.87e-04      1.10e-01    6.0e-07
 882400      4.62e-01      5.44e-03      4.10e-01    6.0e-07
 882500      8.84e-02      1.72e-04      8.33e-02    6.0e-07
 882600      2.27e-01      9.52e-04      2.08e-01    6.0e-07
 882700      2.26e-01      8.45e-05      2.13e-01    6.0e-07
 882800      2.29e-01      4.06e-04      2.15e-01    6.0e-07
 882900      2.67e-01      2.91e-04      2.52e-01    6.0e-07
 883000      2.56e-01      5.62e-04      2.40e-01    6.0e-07
 883100      1.20e-01      6.47e-04      1.11e-01    6.0e-07
 883200      1.14e-01      7.47e-04      1.04e-01    6.0e-07
 883300      2.54e-01      1.40e-03      2.27e-01    6.0e-07
 883400      4.51e-01      8.01e-05      4.27e-01    6.0e-07
 883500      2.30e-01      3.88e-04      2.16e-01    6.0e-07
 883600      2.47e-01      7.53e-04      2.30e-01    6.0e-07
 883700      2.28e-01      8.63e-05      2.16e-01    6.0e-07
 883800      2.32e-01      1.34e-03      2.06e-01    6.0e-07
 883900      2.13e-01      1.30e-04      2.01e-01    6.0e-07
 884000      4.08e-01      8.30e-04      3.85e-01    6.0e-07
 884100      2.36e-01      6.17e-04      2.21e-01    6.0e-07
 884200      2.39e-01      1.81e-04      2.26e-01    6.0e-07
 884300      2.67e-01      1.86e-03      2.30e-01    6.0e-07
 884400      2.07e-01      8.52e-04      1.90e-01    6.0e-07
 884500      2.20e-01      7.23e-04      2.04e-01    6.0e-07
 884600      2.15e-01      2.28e-04      2.03e-01    6.0e-07
 884700      2.17e-01      7.22e-04      2.01e-01    6.0e-07
 884800      2.38e-01      7.61e-04      2.21e-01    6.0e-07
 884900      1.32e-01      8.50e-04      1.21e-01    6.0e-07
 885000      2.48e-01      9.53e-06      2.35e-01    5.7e-07
 885100      2.21e-01      6.99e-04      2.06e-01    5.7e-07
 885200      9.53e-02      3.27e-04      8.95e-02    5.7e-07
 885300      2.33e-01      4.71e-04      2.20e-01    5.7e-07
 885400      2.37e-01      5.99e-04      2.22e-01    5.7e-07
 885500      1.21e-01      3.06e-04      1.14e-01    5.7e-07
 885600      1.28e-01      1.16e-03      1.14e-01    5.7e-07
 885700      2.37e-01      6.54e-05      2.25e-01    5.7e-07
 885800      2.47e-01      1.71e-04      2.34e-01    5.7e-07
 885900      1.22e-01      1.67e-05      1.16e-01    5.7e-07
 886000      2.10e-01      1.10e-03      1.94e-01    5.7e-07
 886100      2.17e-01      1.74e-04      2.05e-01    5.7e-07
 886200      2.09e-01      1.11e-04      1.98e-01    5.7e-07
 886300      2.29e-01      8.40e-05      2.17e-01    5.7e-07
 886400      1.20e-01      1.94e-04      1.13e-01    5.7e-07
 886500      2.30e-01      3.44e-04      2.17e-01    5.7e-07
 886600      2.36e-01      2.69e-04      2.23e-01    5.7e-07
 886700      4.36e-01      6.15e-06      4.13e-01    5.7e-07
 886800      1.13e-01      1.43e-03      9.29e-02    5.7e-07
 886900      1.01e-01      1.16e-03      8.56e-02    5.7e-07
 887000      9.74e-02      1.05e-03      8.36e-02    5.7e-07
 887100      2.27e-01      3.77e-05      2.15e-01    5.7e-07
 887200      1.49e-01      1.27e-03      1.33e-01    5.7e-07
 887300      2.16e-01      4.87e-04      2.03e-01    5.7e-07
 887400      2.35e-01      1.61e-04      2.23e-01    5.7e-07
 887500      2.14e-01      5.20e-04      2.01e-01    5.7e-07
 887600      2.19e-01      6.32e-04      2.05e-01    5.7e-07
 887700      9.66e-02      5.42e-04      8.93e-02    5.7e-07
 887800      1.54e-01      1.37e-03      1.37e-01    5.7e-07
 887900      2.29e-01      1.37e-04      2.17e-01    5.7e-07
 888000      2.44e-01      7.99e-04      2.27e-01    5.7e-07
 888100      2.23e-01      2.72e-04      2.10e-01    5.7e-07
 888200      8.41e-02      3.29e-04      7.87e-02    5.7e-07
 888300      1.31e-01      3.25e-04      1.24e-01    5.7e-07
 888400      2.17e-01      1.10e-03      1.96e-01    5.7e-07
 888500      2.20e-01      8.30e-04      2.03e-01    5.7e-07
 888600      2.94e-01      1.82e-03      2.59e-01    5.7e-07
 888700      8.87e-02      3.88e-04      8.28e-02    5.7e-07
 888800      8.63e-02      4.43e-04      8.01e-02    5.7e-07
 888900      1.05e-01      3.30e-04      9.86e-02    5.7e-07
 889000      1.04e-01      5.90e-04      9.60e-02    5.7e-07
 889100      2.34e-01      8.74e-04      2.16e-01    5.7e-07
 889200      1.12e-01      4.35e-04      1.05e-01    5.7e-07
 889300      2.30e-01      1.44e-03      2.03e-01    5.7e-07
 889400      2.16e-01      1.01e-04      2.05e-01    5.7e-07
 889500      9.84e-02      1.36e-04      9.31e-02    5.7e-07
 889600      2.44e-01      6.70e-04      2.28e-01    5.7e-07
 889700      2.20e-01      1.84e-04      2.08e-01    5.7e-07
 889800      2.31e-01      1.96e-04      2.19e-01    5.7e-07
 889900      2.22e-01      4.05e-04      2.09e-01    5.7e-07
 890000      2.32e-01      4.69e-04      2.18e-01    5.4e-07
 890100      2.57e-01      6.47e-04      2.41e-01    5.4e-07
 890200      8.99e-02      1.23e-04      8.53e-02    5.4e-07
 890300      9.14e-02      6.69e-04      8.32e-02    5.4e-07
 890400      2.23e-01      6.41e-04      2.09e-01    5.4e-07
 890500      2.13e-01      2.75e-04      2.02e-01    5.4e-07
 890600      2.18e-01      1.93e-05      2.07e-01    5.4e-07
 890700      2.24e-01      4.90e-04      2.11e-01    5.4e-07
 890800      2.45e-01      6.56e-04      2.30e-01    5.4e-07
 890900      9.64e-02      8.08e-05      9.15e-02    5.4e-07
 891000      8.23e-02      1.87e-04      7.79e-02    5.4e-07
 891100      2.11e-01      2.65e-04      2.00e-01    5.4e-07
 891200      1.02e-01      3.75e-05      9.69e-02    5.4e-07
 891300      2.14e-01      6.98e-04      2.00e-01    5.4e-07
 891400      2.36e-01      2.74e-05      2.24e-01    5.4e-07
 891500      1.15e-01      8.23e-04      1.05e-01    5.4e-07
 891600      2.37e-01      3.70e-04      2.24e-01    5.4e-07
 891700      2.27e-01      7.51e-04      2.12e-01    5.4e-07
 891800      2.59e-01      1.23e-03      2.37e-01    5.4e-07
 891900      2.52e-01      2.34e-04      2.39e-01    5.4e-07
 892000      9.46e-02      5.58e-04      8.74e-02    5.4e-07
 892100      2.31e-01      1.33e-03      2.07e-01    5.4e-07
 892200      2.22e-01      2.72e-04      2.11e-01    5.4e-07
 892300      1.16e-01      3.25e-06      1.10e-01    5.4e-07
 892400      2.19e-01      3.02e-04      2.07e-01    5.4e-07
 892500      1.53e-01      8.69e-04      1.41e-01    5.4e-07
 892600      1.14e-01      2.90e-04      1.08e-01    5.4e-07
 892700      1.21e-01      1.29e-03      1.05e-01    5.4e-07
 892800      1.68e-01      2.44e-03      1.32e-01    5.4e-07
 892900      2.08e-01      3.37e-04      1.97e-01    5.4e-07
 893000      2.27e-01      4.76e-04      2.14e-01    5.4e-07
 893100      2.24e-01      6.90e-04      2.09e-01    5.4e-07
 893200      2.34e-01      1.77e-04      2.22e-01    5.4e-07
 893300      9.10e-02      3.51e-04      8.54e-02    5.4e-07
 893400      2.29e-01      6.56e-04      2.14e-01    5.4e-07
 893500      2.38e-01      5.58e-04      2.24e-01    5.4e-07
 893600      2.19e-01      1.06e-03      2.04e-01    5.4e-07
 893700      9.99e-02      9.54e-04      8.80e-02    5.4e-07
 893800      2.28e-01      6.71e-04      2.13e-01    5.4e-07
 893900      1.07e-01      8.59e-04      9.67e-02    5.4e-07
 894000      2.22e-01      6.28e-04      2.08e-01    5.4e-07
 894100      2.09e-01      3.39e-04      1.98e-01    5.4e-07
 894200      2.25e-01      5.73e-04      2.11e-01    5.4e-07
 894300      2.46e-01      1.99e-03      2.06e-01    5.4e-07
 894400      2.12e-01      1.87e-05      2.01e-01    5.4e-07
 894500      9.67e-02      5.65e-04      8.94e-02    5.4e-07
 894600      2.40e-01      4.42e-04      2.27e-01    5.4e-07
 894700      2.40e-01      1.95e-04      2.28e-01    5.4e-07
 894800      2.26e-01      9.70e-04      2.08e-01    5.4e-07
 894900      2.34e-01      1.01e-03      2.15e-01    5.4e-07
 895000      9.66e-02      3.73e-04      9.09e-02    5.1e-07
 895100      9.57e-02      2.59e-04      9.06e-02    5.1e-07
 895200      1.21e-01      6.31e-04      1.13e-01    5.1e-07
 895300      2.79e-01      2.17e-03      2.37e-01    5.1e-07
 895400      9.74e-02      1.07e-03      8.38e-02    5.1e-07
 895500      1.48e-01      1.36e-03      1.32e-01    5.1e-07
 895600      3.10e-01      1.27e-03      2.87e-01    5.1e-07
 895700      2.31e-01      5.43e-04      2.18e-01    5.1e-07
 895800      3.39e-01      3.39e-03      2.62e-01    5.1e-07
 895900      2.26e-01      5.71e-04      2.13e-01    5.1e-07
 896000      2.26e-01      5.96e-05      2.15e-01    5.1e-07
 896100      2.53e-01      1.03e-03      2.34e-01    5.1e-07
 896200      2.35e-01      7.05e-05      2.23e-01    5.1e-07
 896300      2.87e-01      1.81e-03      2.54e-01    5.1e-07
 896400      2.95e-01      1.89e-03      2.61e-01    5.1e-07
 896500      2.25e-01      7.44e-05      2.15e-01    5.1e-07
 896600      8.24e-02      3.17e-05      7.85e-02    5.1e-07
 896700      2.28e-01      5.04e-04      2.15e-01    5.1e-07
 896800      2.33e-01      4.46e-05      2.22e-01    5.1e-07
 896900      2.16e-01      1.11e-04      2.05e-01    5.1e-07
 897000      2.06e-01      9.15e-04      1.90e-01    5.1e-07
 897100      2.58e-01      1.34e-03      2.34e-01    5.1e-07
 897200      2.15e-01      5.44e-04      2.03e-01    5.1e-07
 897300      2.48e-01      8.03e-04      2.31e-01    5.1e-07
 897400      2.47e-01      4.79e-05      2.36e-01    5.1e-07
 897500      2.35e-01      3.47e-04      2.23e-01    5.1e-07
 897600      9.31e-02      1.71e-04      8.84e-02    5.1e-07
 897700      2.42e-01      2.95e-04      2.30e-01    5.1e-07
 897800      2.43e-01      4.41e-04      2.30e-01    5.1e-07
 897900      9.10e-02      4.25e-04      8.52e-02    5.1e-07
 898000      1.07e-01      3.60e-04      1.01e-01    5.1e-07
 898100      1.51e-01      8.83e-04      1.40e-01    5.1e-07
 898200      2.42e-01      3.69e-04      2.29e-01    5.1e-07
 898300      2.30e-01      5.53e-04      2.17e-01    5.1e-07
 898400      2.14e-01      1.20e-05      2.03e-01    5.1e-07
 898500      1.10e-01      2.80e-04      1.04e-01    5.1e-07
 898600      9.49e-02      1.19e-03      7.87e-02    5.1e-07
 898700      2.76e-01      1.46e-03      2.50e-01    5.1e-07
 898800      2.68e-01      4.33e-04      2.54e-01    5.1e-07
 898900      2.11e-01      2.58e-04      2.01e-01    5.1e-07
 899000      1.15e-01      8.04e-04      1.06e-01    5.1e-07
 899100      1.15e-01      9.23e-04      1.04e-01    5.1e-07
 899200      8.47e-02      5.85e-04      7.77e-02    5.1e-07
 899300      2.28e-01      5.50e-04      2.15e-01    5.1e-07
 899400      2.28e-01      1.59e-03      1.98e-01    5.1e-07
 899500      1.24e-01      4.31e-04      1.17e-01    5.1e-07
 899600      2.16e-01      6.59e-04      2.02e-01    5.1e-07
 899700      2.36e-01      4.40e-04      2.24e-01    5.1e-07
 899800      2.23e-01      8.35e-04      2.07e-01    5.1e-07
 899900      2.70e-01      1.79e-03      2.37e-01    5.1e-07
 900000      2.31e-01      8.78e-04      2.15e-01    4.9e-07
 900100      2.19e-01      2.37e-04      2.08e-01    4.9e-07
 900200      2.17e-01      4.87e-04      2.05e-01    4.9e-07
 900300      2.78e-01      2.37e-03      2.30e-01    4.9e-07
 900400      1.18e-01      4.54e-07      1.13e-01    4.9e-07
 900500      2.19e-01      5.83e-04      2.07e-01    4.9e-07
 900600      2.46e-01      2.88e-04      2.35e-01    4.9e-07
 900700      9.16e-02      2.30e-04      8.70e-02    4.9e-07
 900800      2.57e-01      1.19e-03      2.36e-01    4.9e-07
 900900      2.21e-01      4.82e-04      2.10e-01    4.9e-07
 901000      2.53e-01      1.12e-03      2.33e-01    4.9e-07
 901100      2.31e-01      1.25e-04      2.21e-01    4.9e-07
 901200      2.24e-01      4.77e-04      2.12e-01    4.9e-07
 901300      2.13e-01      4.52e-04      2.01e-01    4.9e-07
 901400      2.12e-01      4.79e-04      2.01e-01    4.9e-07
 901500      2.22e-01      6.31e-04      2.09e-01    4.9e-07
 901600      2.31e-01      1.04e-04      2.20e-01    4.9e-07
 901700      2.13e-01      4.70e-04      2.01e-01    4.9e-07
 901800      2.36e-01      1.23e-03      2.15e-01    4.9e-07
 901900      2.27e-01      6.21e-05      2.17e-01    4.9e-07
 902000      2.28e-01      9.55e-04      2.11e-01    4.9e-07
 902100      1.19e-01      4.75e-04      1.12e-01    4.9e-07
 902200      2.33e-01      4.61e-05      2.22e-01    4.9e-07
 902300      2.42e-01      5.09e-05      2.31e-01    4.9e-07
 902400      2.24e-01      5.79e-04      2.11e-01    4.9e-07
 902500      2.51e-01      2.48e-03      1.96e-01    4.9e-07
 902600      2.29e-01      7.90e-04      2.14e-01    4.9e-07
 902700      2.21e-01      5.67e-04      2.08e-01    4.9e-07
 902800      2.40e-01      6.48e-04      2.26e-01    4.9e-07
 902900      2.09e-01      2.59e-04      1.99e-01    4.9e-07
 903000      1.00e-01      1.13e-03      8.59e-02    4.9e-07
 903100      2.22e-01      4.45e-04      2.10e-01    4.9e-07
 903200      2.31e-01      2.74e-04      2.20e-01    4.9e-07
 903300      2.26e-01      1.09e-03      2.07e-01    4.9e-07
 903400      9.04e-02      1.17e-05      8.63e-02    4.9e-07
 903500      2.18e-01      5.13e-04      2.06e-01    4.9e-07
 903600      2.36e-01      7.32e-04      2.21e-01    4.9e-07
 903700      2.31e-01      1.73e-04      2.20e-01    4.9e-07
 903800      2.43e-01      6.31e-04      2.29e-01    4.9e-07
 903900      2.05e-01      4.95e-05      1.96e-01    4.9e-07
 904000      2.34e-01      3.44e-04      2.22e-01    4.9e-07
 904100      2.56e-01      1.62e-03      2.27e-01    4.9e-07
 904200      1.27e-01      9.35e-05      1.21e-01    4.9e-07
 904300      2.26e-01      7.87e-04      2.11e-01    4.9e-07
 904400      1.22e-01      1.90e-03      9.26e-02    4.9e-07
 904500      1.18e-01      7.00e-04      1.10e-01    4.9e-07
 904600      2.27e-01      4.10e-04      2.15e-01    4.9e-07
 904700      2.38e-01      6.10e-04      2.25e-01    4.9e-07
 904800      2.38e-01      9.48e-04      2.21e-01    4.9e-07
 904900      2.27e-01      6.20e-04      2.14e-01    4.9e-07
 905000      2.01e-01      1.78e-03      1.78e-01    4.6e-07
 905100      2.19e-01      1.07e-03      2.01e-01    4.6e-07
 905200      2.14e-01      2.36e-04      2.04e-01    4.6e-07
 905300      2.37e-01      1.51e-03      2.11e-01    4.6e-07
 905400      1.15e-01      1.45e-03      9.62e-02    4.6e-07
 905500      2.10e-01      2.51e-04      2.00e-01    4.6e-07
 905600      2.52e-01      1.30e-03      2.30e-01    4.6e-07
 905700      2.40e-01      2.83e-04      2.29e-01    4.6e-07
 905800      2.49e-01      1.08e-03      2.31e-01    4.6e-07
 905900      2.56e-01      3.99e-04      2.44e-01    4.6e-07
 906000      2.31e-01      1.14e-03      2.12e-01    4.6e-07
 906100      2.47e-01      9.15e-04      2.31e-01    4.6e-07
 906200      2.14e-01      9.63e-04      1.98e-01    4.6e-07
 906300      2.42e-01      3.96e-04      2.31e-01    4.6e-07
 906400      2.17e-01      1.03e-04      2.08e-01    4.6e-07
 906500      1.04e-01      1.22e-03      8.79e-02    4.6e-07
 906600      2.27e-01      6.83e-05      2.17e-01    4.6e-07
 906700      2.24e-01      3.05e-05      2.15e-01    4.6e-07
 906800      2.25e-01      5.20e-04      2.13e-01    4.6e-07
 906900      8.15e-02      1.62e-04      7.78e-02    4.6e-07
 907000      2.30e-01      8.30e-04      2.15e-01    4.6e-07
 907100      2.25e-01      6.28e-04      2.12e-01    4.6e-07
 907200      1.06e-01      3.07e-04      1.01e-01    4.6e-07
 907300      2.32e-01      8.96e-04      2.16e-01    4.6e-07
 907400      2.03e-01      4.28e-04      1.92e-01    4.6e-07
 907500      2.23e-01      1.54e-04      2.13e-01    4.6e-07
 907600      2.14e-01      3.51e-04      2.03e-01    4.6e-07
 907700      1.98e-01      8.03e-04      1.84e-01    4.6e-07
 907800      4.45e-01      2.80e-03      4.19e-01    4.6e-07
 907900      2.11e-01      5.98e-04      1.99e-01    4.6e-07
 908000      1.15e-01      2.96e-04      1.10e-01    4.6e-07
 908100      2.26e-01      9.84e-04      2.09e-01    4.6e-07
 908200      4.05e-01      2.27e-03      3.82e-01    4.6e-07
 908300      1.19e-01      9.35e-05      1.14e-01    4.6e-07
 908400      1.61e-01      2.31e-03      1.28e-01    4.6e-07
 908500      2.26e-01      2.60e-04      2.16e-01    4.6e-07
 908600      1.05e-01      3.59e-04      9.91e-02    4.6e-07
 908700      2.26e-01      7.49e-04      2.12e-01    4.6e-07
 908800      2.19e-01      4.85e-04      2.08e-01    4.6e-07
 908900      4.67e-01      2.02e-03      4.44e-01    4.6e-07
 909000      2.06e-01      1.61e-04      1.97e-01    4.6e-07
 909100      2.36e-01      6.70e-05      2.25e-01    4.6e-07
 909200      2.14e-01      4.35e-04      2.03e-01    4.6e-07
 909300      8.70e-02      5.91e-04      8.03e-02    4.6e-07
 909400      9.47e-02      1.19e-04      9.05e-02    4.6e-07
 909500      1.12e-01      1.02e-03      1.00e-01    4.6e-07
 909600      1.34e-01      1.80e-03      1.09e-01    4.6e-07
 909700      2.44e-01      1.27e-03      2.22e-01    4.6e-07
 909800      1.19e-01      2.23e-04      1.13e-01    4.6e-07
 909900      2.16e-01      5.92e-04      2.04e-01    4.6e-07
 910000      2.40e-01      5.69e-04      2.28e-01    4.4e-07
 910100      1.17e-01      9.41e-04      1.07e-01    4.4e-07
 910200      4.07e-01      2.47e-03      3.84e-01    4.4e-07
 910300      2.38e-01      5.93e-04      2.26e-01    4.4e-07
 910400      2.20e-01      5.03e-04      2.09e-01    4.4e-07
 910500      2.37e-01      1.52e-03      2.10e-01    4.4e-07
 910600      2.34e-01      2.18e-04      2.24e-01    4.4e-07
 910700      2.14e-01      7.43e-05      2.05e-01    4.4e-07
 910800      1.97e-01      3.72e-04      1.87e-01    4.4e-07
 910900      2.45e-01      1.39e-03      2.21e-01    4.4e-07
 911000      2.26e-01      7.23e-04      2.13e-01    4.4e-07
 911100      2.36e-01      2.73e-04      2.26e-01    4.4e-07
 911200      2.09e-01      4.76e-04      1.99e-01    4.4e-07
 911300      1.74e-01      2.54e-03      1.36e-01    4.4e-07
 911400      2.54e-01      8.54e-04      2.39e-01    4.4e-07
 911500      2.17e-01      6.07e-04      2.05e-01    4.4e-07
 911600      1.26e-01      1.55e-03      1.06e-01    4.4e-07
 911700      2.44e-01      3.33e-04      2.34e-01    4.4e-07
 911800      2.20e-01      8.35e-05      2.10e-01    4.4e-07
 911900      2.62e-01      3.80e-04      2.50e-01    4.4e-07
 912000      2.28e-01      1.69e-04      2.18e-01    4.4e-07
 912100      2.53e-01      9.42e-04      2.37e-01    4.4e-07
 912200      2.33e-01      2.07e-04      2.23e-01    4.4e-07
 912300      1.30e-01      4.05e-04      1.24e-01    4.4e-07
 912400      2.19e-01      4.88e-04      2.08e-01    4.4e-07
 912500      8.51e-02      2.56e-04      8.10e-02    4.4e-07
 912600      2.13e-01      5.29e-04      2.02e-01    4.4e-07
 912700      2.25e-01      1.01e-03      2.08e-01    4.4e-07
 912800      4.50e-01      6.17e-04      4.31e-01    4.4e-07
 912900      2.21e-01      8.86e-06      2.12e-01    4.4e-07
 913000      1.42e-01      1.64e-03      1.21e-01    4.4e-07
 913100      4.03e-01      5.66e-04      3.86e-01    4.4e-07
 913200      1.34e-01      1.54e-03      1.14e-01    4.4e-07
 913300      2.27e-01      9.77e-04      2.11e-01    4.4e-07
 913400      4.34e-01      1.66e-03      4.13e-01    4.4e-07
 913500      1.14e-01      3.70e-04      1.09e-01    4.4e-07
 913600      2.23e-01      1.96e-04      2.13e-01    4.4e-07
 913700      2.56e-01      1.53e-03      2.30e-01    4.4e-07
 913800      2.32e-01      1.20e-04      2.23e-01    4.4e-07
 913900      2.38e-01      3.04e-04      2.28e-01    4.4e-07
 914000      1.07e-01      4.45e-04      1.01e-01    4.4e-07
 914100      2.90e-01      1.75e-03      2.61e-01    4.4e-07
 914200      2.48e-01      6.18e-04      2.35e-01    4.4e-07
 914300      4.02e-01      2.01e-03      3.81e-01    4.4e-07
 914400      2.31e-01      6.19e-04      2.19e-01    4.4e-07
 914500      1.05e-01      1.05e-04      1.01e-01    4.4e-07
 914600      2.06e-01      1.38e-04      1.97e-01    4.4e-07
 914700      2.24e-01      1.88e-03      1.88e-01    4.4e-07
 914800      2.60e-01      1.70e-03      2.30e-01    4.4e-07
 914900      2.54e-01      3.30e-04      2.42e-01    4.4e-07
 915000      8.91e-02      3.49e-04      8.46e-02    4.2e-07
 915100      2.59e-01      2.82e-03      1.92e-01    4.2e-07
 915200      2.22e-01      1.36e-04      2.13e-01    4.2e-07
 915300      1.34e-01      1.30e-03      1.19e-01    4.2e-07
 915400      2.11e-01      8.06e-05      2.03e-01    4.2e-07
 915500      2.27e-01      7.47e-05      2.18e-01    4.2e-07
 915600      2.51e-01      1.12e-03      2.32e-01    4.2e-07
 915700      9.98e-02      1.05e-04      9.58e-02    4.2e-07
 915800      2.11e-01      4.11e-04      2.01e-01    4.2e-07
 915900      8.70e-02      1.05e-04      8.35e-02    4.2e-07
 916000      2.11e-01      7.26e-04      1.99e-01    4.2e-07
 916100      8.93e-02      6.06e-04      8.27e-02    4.2e-07
 916200      9.91e-02      1.09e-03      8.59e-02    4.2e-07
 916300      3.49e-01      3.72e-03      2.63e-01    4.2e-07
 916400      2.31e-01      5.57e-04      2.20e-01    4.2e-07
 916500      8.65e-02      3.89e-05      8.31e-02    4.2e-07
 916600      3.93e-01      2.36e-04      3.77e-01    4.2e-07
 916700      9.61e-02      4.31e-04      9.09e-02    4.2e-07
 916800      1.46e-01      2.23e-03      1.13e-01    4.2e-07
 916900      2.56e-01      2.54e-03      2.00e-01    4.2e-07
 917000      2.41e-01      1.63e-03      2.12e-01    4.2e-07
 917100      2.11e-01      5.15e-05      2.03e-01    4.2e-07
 917200      2.14e-01      1.54e-04      2.06e-01    4.2e-07
 917300      2.48e-01      5.62e-04      2.36e-01    4.2e-07
 917400      2.16e-01      5.17e-04      2.05e-01    4.2e-07
 917500      2.26e-01      4.35e-04      2.15e-01    4.2e-07
 917600      1.59e-01      1.33e-03      1.44e-01    4.2e-07
 917700      2.32e-01      1.13e-04      2.22e-01    4.2e-07
 917800      2.42e-01      1.67e-04      2.32e-01    4.2e-07
 917900      2.20e-01      4.79e-04      2.10e-01    4.2e-07
 918000      2.08e-01      1.04e-03      1.91e-01    4.2e-07
 918100      2.22e-01      6.20e-04      2.10e-01    4.2e-07
 918200      4.43e-01      4.58e-04      4.25e-01    4.2e-07
 918300      2.06e-01      2.05e-04      1.98e-01    4.2e-07
 918400      1.04e-01      3.61e-04      9.88e-02    4.2e-07
 918500      2.37e-01      2.58e-04      2.27e-01    4.2e-07
 918600      1.05e-01      8.40e-05      1.01e-01    4.2e-07
 918700      2.06e-01      1.31e-04      1.98e-01    4.2e-07
 918800      1.09e-01      7.51e-04      1.01e-01    4.2e-07
 918900      2.86e-01      1.63e-03      2.60e-01    4.2e-07
 919000      1.04e-01      5.06e-04      9.76e-02    4.2e-07
 919100      2.12e-01      5.83e-04      2.01e-01    4.2e-07
 919200      1.44e-01      1.86e-03      1.19e-01    4.2e-07
 919300      1.08e-01      6.47e-04      1.01e-01    4.2e-07
 919400      2.33e-01      9.17e-04      2.18e-01    4.2e-07
 919500      2.23e-01      2.80e-04      2.13e-01    4.2e-07
 919600      2.26e-01      6.48e-05      2.17e-01    4.2e-07
 919700      8.84e-02      4.81e-04      8.29e-02    4.2e-07
 919800      2.62e-01      1.80e-03      2.30e-01    4.2e-07
 919900      2.81e-01      2.10e-03      2.43e-01    4.2e-07
 920000      2.08e-01      4.07e-04      1.99e-01    4.0e-07
 920100      2.33e-01      7.97e-05      2.24e-01    4.0e-07
 920200      1.15e-01      1.11e-03      1.02e-01    4.0e-07
 920300      2.18e-01      1.14e-03      2.00e-01    4.0e-07
 920400      1.50e-01      1.46e-03      1.33e-01    4.0e-07
 920500      8.11e-02      1.57e-04      7.79e-02    4.0e-07
 920600      2.09e-01      1.92e-05      2.02e-01    4.0e-07
 920700      2.27e-01      4.66e-04      2.17e-01    4.0e-07
 920800      1.51e-01      2.13e-03      1.21e-01    4.0e-07
 920900      2.28e-01      8.86e-05      2.19e-01    4.0e-07
 921000      2.56e-01      3.37e-04      2.46e-01    4.0e-07
 921100      2.08e-01      8.68e-05      2.00e-01    4.0e-07
