#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 218400      2.30e+00      6.02e-04      2.18e-01    5.5e-04
 218500      1.24e+00      7.99e-03      1.14e-01    5.5e-04
 218600      2.30e+00      1.27e-03      2.18e-01    5.5e-04
 218700      9.19e-01      3.41e-04      8.72e-02    5.5e-04
 218800      2.09e+00      1.84e-03      1.98e-01    5.5e-04
 218900      2.16e+00      2.11e-03      2.05e-01    5.5e-04
 219000      1.99e+00      3.97e-03      1.87e-01    5.5e-04
 219100      9.11e-01      5.07e-04      8.64e-02    5.5e-04
 219200      2.04e+00      2.77e-03      1.93e-01    5.5e-04
 219300      2.80e+00      1.34e-02      2.56e-01    5.5e-04
 219400      2.44e+00      2.62e-03      2.32e-01    5.5e-04
 219500      1.18e+00      2.79e-03      1.11e-01    5.5e-04
 219600      2.35e+00      8.94e-04      2.23e-01    5.5e-04
 219700      2.69e+00      1.09e-03      2.55e-01    5.5e-04
 219800      1.42e+00      3.89e-03      1.34e-01    5.5e-04
 219900      1.27e+00      1.20e-02      1.13e-01    5.5e-04
 220000      2.39e+00      1.11e-02      2.24e-01    5.2e-04
 220100      2.09e+00      1.08e-03      2.04e-01    5.2e-04
 220200      2.19e+00      7.16e-04      2.13e-01    5.2e-04
 220300      2.23e+00      2.83e-03      2.17e-01    5.2e-04
 220400      2.20e+00      1.43e-03      2.14e-01    5.2e-04
 220500      2.19e+00      1.59e-04      2.13e-01    5.2e-04
 220600      2.05e+00      2.87e-03      1.99e-01    5.2e-04
 220700      9.06e-01      3.35e-03      8.73e-02    5.2e-04
 220800      2.37e+00      7.82e-03      2.27e-01    5.2e-04
 220900      2.42e+00      4.76e-03      2.34e-01    5.2e-04
 221000      1.12e+00      3.36e-03      1.08e-01    5.2e-04
 221100      2.11e+00      8.59e-04      2.05e-01    5.2e-04
 221200      8.80e-01      1.41e-04      8.56e-02    5.2e-04
 221300      2.22e+00      1.10e-04      2.16e-01    5.2e-04
 221400      2.12e+00      2.12e-03      2.06e-01    5.2e-04
 221500      1.29e+00      2.16e-03      1.25e-01    5.2e-04
 221600      2.22e+00      2.27e-04      2.16e-01    5.2e-04
 221700      4.21e+00      1.65e-03      4.10e-01    5.2e-04
 221800      1.24e+00      2.83e-03      1.20e-01    5.2e-04
 221900      2.11e+00      4.36e-04      2.06e-01    5.2e-04
 222000      1.89e+00      1.11e-03      1.84e-01    5.2e-04
 222100      2.30e+00      3.32e-04      2.24e-01    5.2e-04
 222200      8.94e-01      1.60e-03      8.68e-02    5.2e-04
 222300      2.40e+00      1.95e-04      2.34e-01    5.2e-04
 222400      9.15e-01      1.27e-03      8.89e-02    5.2e-04
 222500      1.99e+00      1.55e-03      1.94e-01    5.2e-04
 222600      2.26e+00      6.32e-03      2.17e-01    5.2e-04
 222700      1.96e+00      1.22e-03      1.90e-01    5.2e-04
 222800      2.13e+00      5.03e-03      2.06e-01    5.2e-04
 222900      1.17e+00      3.29e-03      1.13e-01    5.2e-04
 223000      1.35e+00      1.92e-03      1.31e-01    5.2e-04
 223100      2.31e+00      3.52e-03      2.24e-01    5.2e-04
 223200      2.20e+00      1.27e-03      2.14e-01    5.2e-04
 223300      2.12e+00      8.92e-04      2.06e-01    5.2e-04
 223400      2.14e+00      3.11e-03      2.07e-01    5.2e-04
 223500      2.37e+00      1.77e-03      2.31e-01    5.2e-04
 223600      2.26e+00      1.87e-04      2.20e-01    5.2e-04
 223700      2.17e+00      1.76e-03      2.11e-01    5.2e-04
 223800      2.19e+00      5.95e-03      2.11e-01    5.2e-04
 223900      1.14e+00      5.25e-03      1.09e-01    5.2e-04
 224000      1.04e+00      2.61e-03      1.01e-01    5.2e-04
 224100      1.02e+00      1.19e-03      9.96e-02    5.2e-04
 224200      1.14e+00      4.67e-03      1.10e-01    5.2e-04
 224300      2.04e+00      1.23e-03      1.98e-01    5.2e-04
 224400      1.03e+00      9.89e-03      9.38e-02    5.2e-04
 224500      2.07e+00      3.15e-03      2.00e-01    5.2e-04
 224600      1.29e+00      1.27e-02      1.17e-01    5.2e-04
 224700      2.34e+00      1.51e-03      2.28e-01    5.2e-04
 224800      3.99e+00      9.92e-03      3.88e-01    5.2e-04
 224900      2.09e+00      6.61e-04      2.03e-01    5.2e-04
 225000      1.97e+00      4.38e-08      1.97e-01    5.0e-04
 225100      2.26e+00      3.29e-03      2.24e-01    5.0e-04
 225200      2.22e+00      2.05e-03      2.21e-01    5.0e-04
 225300      2.07e+00      3.22e-03      2.06e-01    5.0e-04
 225400      2.23e+00      4.76e-03      2.22e-01    5.0e-04
 225500      2.12e+00      1.56e-03      2.12e-01    5.0e-04
 225600      2.13e+00      1.31e-02      2.00e-01    5.0e-04
 225700      2.08e+00      3.05e-03      2.07e-01    5.0e-04
 225800      8.70e-01      6.53e-03      8.34e-02    5.0e-04
 225900      2.04e+00      1.15e-03      2.04e-01    5.0e-04
 226000      2.17e+00      8.35e-04      2.17e-01    5.0e-04
 226100      2.17e+00      9.35e-04      2.16e-01    5.0e-04
 226200      9.17e-01      4.80e-03      8.98e-02    5.0e-04
 226300      2.08e+00      2.63e-03      2.07e-01    5.0e-04
 226400      2.31e+00      3.67e-03      2.30e-01    5.0e-04
 226500      9.53e-01      7.15e-03      9.13e-02    5.0e-04
 226600      1.95e+00      4.06e-03      1.94e-01    5.0e-04
 226700      2.06e+00      8.22e-04      2.05e-01    5.0e-04
 226800      2.43e+00      1.45e-02      2.29e-01    5.0e-04
 226900      2.29e+00      9.64e-04      2.28e-01    5.0e-04
 227000      2.33e+00      7.64e-04      2.32e-01    5.0e-04
 227100      2.03e+00      1.44e-03      2.02e-01    5.0e-04
 227200      2.22e+00      1.67e-03      2.21e-01    5.0e-04
 227300      2.28e+00      2.63e-03      2.28e-01    5.0e-04
 227400      2.20e+00      4.61e-03      2.18e-01    5.0e-04
 227500      2.08e+00      2.77e-03      2.07e-01    5.0e-04
 227600      9.27e-01      9.45e-03      8.56e-02    5.0e-04
 227700      2.07e+00      5.75e-04      2.07e-01    5.0e-04
 227800      2.06e+00      3.41e-03      2.05e-01    5.0e-04
 227900      1.88e+00      8.36e-04      1.87e-01    5.0e-04
 228000      1.99e+00      8.42e-04      1.99e-01    5.0e-04
 228100      1.16e+00      4.27e-03      1.15e-01    5.0e-04
 228200      8.82e-01      4.41e-03      8.65e-02    5.0e-04
 228300      2.06e+00      2.21e-03      2.05e-01    5.0e-04
 228400      2.05e+00      7.81e-03      2.01e-01    5.0e-04
 228500      1.01e+00      6.66e-04      1.01e-01    5.0e-04
 228600      8.76e-01      1.21e-03      8.73e-02    5.0e-04
 228700      1.92e+00      1.58e-03      1.92e-01    5.0e-04
 228800      2.31e+00      1.95e-04      2.31e-01    5.0e-04
 228900      2.12e+00      7.06e-05      2.12e-01    5.0e-04
 229000      3.78e+00      7.38e-04      3.77e-01    5.0e-04
 229100      2.02e+00      3.93e-04      2.02e-01    5.0e-04
 229200      1.97e+00      9.11e-04      1.97e-01    5.0e-04
 229300      2.00e+00      1.46e-03      1.99e-01    5.0e-04
 229400      2.27e+00      4.02e-04      2.27e-01    5.0e-04
 229500      1.88e+00      1.70e-02      1.77e-01    5.0e-04
 229600      2.08e+00      6.34e-03      2.05e-01    5.0e-04
 229700      1.26e+00      2.46e-03      1.25e-01    5.0e-04
 229800      2.09e+00      2.17e-03      2.08e-01    5.0e-04
 229900      2.09e+00      6.40e-03      2.06e-01    5.0e-04
 230000      2.03e+00      2.53e-03      2.07e-01    4.7e-04
 230100      2.07e+00      5.30e-04      2.12e-01    4.7e-04
 230200      8.90e-01      8.06e-03      8.58e-02    4.7e-04
 230300      2.19e+00      4.47e-03      2.23e-01    4.7e-04
 230400      2.06e+00      3.03e-03      2.10e-01    4.7e-04
 230500      1.85e+00      1.02e-03      1.90e-01    4.7e-04
 230600      1.99e+00      3.59e-03      2.03e-01    4.7e-04
 230700      2.21e+00      4.63e-03      2.24e-01    4.7e-04
 230800      2.03e+00      3.20e-03      2.07e-01    4.7e-04
 230900      2.07e+00      2.67e-03      2.12e-01    4.7e-04
 231000      8.62e-01      2.78e-03      8.76e-02    4.7e-04
 231100      2.14e+00      1.14e-03      2.19e-01    4.7e-04
 231200      2.19e+00      4.02e-03      2.23e-01    4.7e-04
 231300      2.20e+00      9.49e-03      2.18e-01    4.7e-04
 231400      1.13e+00      4.57e-03      1.14e-01    4.7e-04
 231500      2.04e+00      1.40e-03      2.08e-01    4.7e-04
 231600      3.48e+00      6.06e-03      3.56e-01    4.7e-04
 231700      2.26e+00      5.60e-03      2.30e-01    4.7e-04
 231800      1.84e+00      4.01e-04      1.88e-01    4.7e-04
 231900      1.97e+00      1.38e-03      2.02e-01    4.7e-04
 232000      1.97e+00      2.30e-03      2.01e-01    4.7e-04
 232100      2.00e+00      1.84e-03      2.05e-01    4.7e-04
 232200      8.41e-01      3.89e-03      8.48e-02    4.7e-04
 232300      1.95e+00      2.57e-03      1.99e-01    4.7e-04
 232400      2.23e+00      6.79e-04      2.28e-01    4.7e-04
 232500      2.04e+00      1.58e-03      2.09e-01    4.7e-04
 232600      1.99e+00      1.57e-03      2.04e-01    4.7e-04
 232700      2.27e+00      7.64e-04      2.33e-01    4.7e-04
 232800      1.04e+00      8.25e-04      1.06e-01    4.7e-04
 232900      2.24e+00      3.45e-03      2.29e-01    4.7e-04
 233000      2.12e+00      3.14e-03      2.16e-01    4.7e-04
 233100      2.02e+00      1.73e-03      2.07e-01    4.7e-04
 233200      3.38e+00      4.54e-02      2.30e-01    4.7e-04
 233300      1.02e+00      1.58e-02      8.49e-02    4.7e-04
 233400      1.03e+00      2.53e-03      1.05e-01    4.7e-04
 233500      1.98e+00      2.72e-03      2.02e-01    4.7e-04
 233600      2.02e+00      6.55e-03      2.03e-01    4.7e-04
 233700      2.24e+00      5.75e-04      2.30e-01    4.7e-04
 233800      1.98e+00      4.13e-04      2.03e-01    4.7e-04
 233900      1.32e+00      1.59e-03      1.35e-01    4.7e-04
 234000      2.43e+00      3.61e-03      2.48e-01    4.7e-04
 234100      1.95e+00      2.92e-04      2.00e-01    4.7e-04
 234200      1.97e+00      2.56e-03      2.01e-01    4.7e-04
 234300      1.96e+00      1.82e-03      2.00e-01    4.7e-04
 234400      1.91e+00      1.90e-03      1.95e-01    4.7e-04
 234500      1.95e+00      1.54e-03      1.99e-01    4.7e-04
 234600      2.29e+00      1.56e-05      2.34e-01    4.7e-04
 234700      2.02e+00      3.36e-03      2.06e-01    4.7e-04
 234800      8.22e-01      2.55e-03      8.36e-02    4.7e-04
 234900      3.45e+00      1.62e-03      3.53e-01    4.7e-04
 235000      1.14e+00      1.31e-03      1.19e-01    4.5e-04
 235100      2.09e+00      3.79e-04      2.20e-01    4.5e-04
 235200      2.02e+00      2.80e-03      2.12e-01    4.5e-04
 235300      1.81e+00      1.34e-03      1.90e-01    4.5e-04
 235400      2.04e+00      1.16e-02      2.04e-01    4.5e-04
 235500      2.11e+00      1.90e-03      2.21e-01    4.5e-04
 235600      7.26e-01      2.05e-03      7.58e-02    4.5e-04
 235700      1.94e+00      1.08e-03      2.04e-01    4.5e-04
 235800      2.09e+00      1.68e-04      2.19e-01    4.5e-04
 235900      1.94e+00      4.20e-03      2.02e-01    4.5e-04
 236000      2.22e+00      1.12e-04      2.33e-01    4.5e-04
 236100      2.40e+00      2.06e-04      2.52e-01    4.5e-04
 236200      4.08e+00      1.81e-03      4.29e-01    4.5e-04
 236300      1.03e+00      4.36e-03      1.07e-01    4.5e-04
 236400      2.58e+00      2.03e-02      2.44e-01    4.5e-04
 236500      1.95e+00      9.50e-04      2.05e-01    4.5e-04
 236600      8.04e-01      1.75e-04      8.45e-02    4.5e-04
 236700      1.86e+00      1.70e-04      1.95e-01    4.5e-04
 236800      1.95e+00      3.83e-03      2.04e-01    4.5e-04
 236900      2.17e+00      1.75e-02      2.04e-01    4.5e-04
 237000      1.86e+00      3.08e-04      1.95e-01    4.5e-04
 237100      1.02e+00      3.57e-03      1.06e-01    4.5e-04
 237200      1.94e+00      7.34e-04      2.04e-01    4.5e-04
 237300      1.87e+00      4.02e-04      1.97e-01    4.5e-04
 237400      1.99e+00      6.22e-04      2.09e-01    4.5e-04
 237500      3.62e+00      2.91e-03      3.80e-01    4.5e-04
 237600      9.89e-01      1.07e-03      1.04e-01    4.5e-04
 237700      2.06e+00      2.25e-03      2.16e-01    4.5e-04
 237800      1.99e+00      1.20e-03      2.09e-01    4.5e-04
 237900      2.01e+00      3.17e-03      2.10e-01    4.5e-04
 238000      2.19e+00      6.80e-04      2.30e-01    4.5e-04
 238100      1.88e+00      2.43e-03      1.97e-01    4.5e-04
 238200      3.56e+00      7.41e-03      3.73e-01    4.5e-04
 238300      2.06e+00      4.95e-03      2.14e-01    4.5e-04
 238400      7.56e-01      2.01e-03      7.90e-02    4.5e-04
 238500      2.00e+00      3.49e-04      2.10e-01    4.5e-04
 238600      2.15e+00      7.87e-04      2.26e-01    4.5e-04
 238700      1.25e+00      4.98e-04      1.31e-01    4.5e-04
 238800      2.11e+00      9.94e-04      2.21e-01    4.5e-04
 238900      1.97e+00      2.75e-03      2.06e-01    4.5e-04
 239000      2.24e+00      1.38e-02      2.21e-01    4.5e-04
 239100      2.15e+00      7.49e-03      2.22e-01    4.5e-04
 239200      2.21e+00      2.35e-03      2.32e-01    4.5e-04
 239300      1.97e+00      2.29e-03      2.07e-01    4.5e-04
 239400      1.85e+00      2.16e-04      1.95e-01    4.5e-04
 239500      1.97e+00      2.94e-03      2.06e-01    4.5e-04
 239600      9.25e-01      1.14e-04      9.72e-02    4.5e-04
 239700      1.21e+00      2.71e-03      1.26e-01    4.5e-04
 239800      2.14e+00      9.14e-03      2.18e-01    4.5e-04
 239900      1.86e+00      5.15e-03      1.93e-01    4.5e-04
 240000      7.99e-01      3.19e-03      8.51e-02    4.3e-04
 240100      1.87e+00      1.57e-03      2.01e-01    4.3e-04
 240200      1.93e+00      1.36e-05      2.08e-01    4.3e-04
 240300      1.94e+00      3.57e-04      2.08e-01    4.3e-04
 240400      1.84e+00      4.70e-04      1.98e-01    4.3e-04
 240500      8.27e-01      1.33e-03      8.89e-02    4.3e-04
 240600      2.11e+00      1.06e-03      2.27e-01    4.3e-04
 240700      1.85e+00      1.13e-03      1.99e-01    4.3e-04
 240800      1.94e+00      3.13e-03      2.08e-01    4.3e-04
 240900      1.03e+00      1.80e-03      1.11e-01    4.3e-04
 241000      2.02e+00      4.51e-04      2.17e-01    4.3e-04
 241100      1.93e+00      1.92e-03      2.08e-01    4.3e-04
 241200      1.69e+00      1.26e-03      1.82e-01    4.3e-04
 241300      1.88e+00      6.38e-04      2.03e-01    4.3e-04
 241400      1.92e+00      3.59e-03      2.06e-01    4.3e-04
 241500      1.88e+00      1.04e-04      2.03e-01    4.3e-04
 241600      8.04e-01      3.73e-04      8.66e-02    4.3e-04
 241700      1.94e+00      3.06e-03      2.08e-01    4.3e-04
 241800      1.84e+00      7.26e-04      1.98e-01    4.3e-04
 241900      7.77e-01      1.40e-03      8.35e-02    4.3e-04
 242000      1.76e+00      2.03e-03      1.89e-01    4.3e-04
 242100      1.97e+00      1.94e-03      2.12e-01    4.3e-04
 242200      1.90e+00      5.28e-03      2.02e-01    4.3e-04
 242300      1.94e+00      2.94e-03      2.08e-01    4.3e-04
 242400      1.85e+00      2.12e-03      1.99e-01    4.3e-04
 242500      4.02e+00      5.72e-03      4.33e-01    4.3e-04
 242600      1.05e+00      1.79e-02      8.65e-02    4.3e-04
 242700      1.13e+00      9.82e-03      1.15e-01    4.3e-04
 242800      1.11e+00      2.32e-03      1.20e-01    4.3e-04
 242900      2.14e+00      3.31e-03      2.30e-01    4.3e-04
 243000      1.26e+00      2.09e-02      1.06e-01    4.3e-04
 243100      1.99e+00      1.14e-03      2.14e-01    4.3e-04
 243200      1.92e+00      1.75e-03      2.07e-01    4.3e-04
 243300      9.39e-01      6.08e-04      1.01e-01    4.3e-04
 243400      2.14e+00      2.10e-04      2.31e-01    4.3e-04
 243500      1.85e+00      2.74e-04      1.99e-01    4.3e-04
 243600      8.10e-01      1.79e-03      8.70e-02    4.3e-04
 243700      9.19e-01      1.76e-03      9.88e-02    4.3e-04
 243800      3.76e+00      3.85e-03      4.05e-01    4.3e-04
 243900      2.28e+00      2.62e-03      2.45e-01    4.3e-04
 244000      1.96e+00      5.35e-04      2.11e-01    4.3e-04
 244100      1.85e+00      7.82e-04      1.99e-01    4.3e-04
 244200      2.19e+00      3.14e-04      2.36e-01    4.3e-04
 244300      1.80e+00      7.20e-03      1.89e-01    4.3e-04
 244400      1.92e+00      2.32e-03      2.07e-01    4.3e-04
 244500      2.03e+00      5.92e-03      2.16e-01    4.3e-04
 244600      3.68e+00      5.47e-03      3.96e-01    4.3e-04
 244700      1.95e+00      1.41e-03      2.10e-01    4.3e-04
 244800      1.80e+00      1.75e-03      1.94e-01    4.3e-04
 244900      1.98e+00      1.68e-03      2.14e-01    4.3e-04
 245000      1.84e+00      1.17e-03      2.04e-01    4.0e-04
 245100      7.89e-01      2.12e-03      8.68e-02    4.0e-04
 245200      1.87e+00      2.11e-03      2.07e-01    4.0e-04
 245300      1.88e+00      2.63e-03      2.07e-01    4.0e-04
 245400      9.88e-01      1.65e-02      8.51e-02    4.0e-04
 245500      1.80e+00      3.07e-03      1.98e-01    4.0e-04
 245600      1.00e+00      3.29e-03      1.10e-01    4.0e-04
 245700      1.81e+00      3.42e-03      1.98e-01    4.0e-04
 245800      7.74e-01      1.77e-03      8.53e-02    4.0e-04
 245900      1.91e+00      6.25e-04      2.11e-01    4.0e-04
 246000      7.41e-01      2.09e-03      8.14e-02    4.0e-04
 246100      8.64e-01      3.95e-03      9.40e-02    4.0e-04
 246200      1.99e+00      1.08e-03      2.20e-01    4.0e-04
 246300      2.27e+00      4.96e-04      2.50e-01    4.0e-04
 246400      1.80e+00      4.63e-04      1.99e-01    4.0e-04
 246500      2.02e+00      7.66e-04      2.24e-01    4.0e-04
 246600      1.84e+00      6.64e-03      1.99e-01    4.0e-04
 246700      9.35e-01      1.13e-02      9.21e-02    4.0e-04
 246800      1.15e+00      3.74e-04      1.27e-01    4.0e-04
 246900      1.75e+00      8.92e-04      1.93e-01    4.0e-04
 247000      2.17e+00      1.54e-03      2.39e-01    4.0e-04
 247100      3.46e+00      5.80e-04      3.82e-01    4.0e-04
 247200      2.12e+00      2.55e-04      2.34e-01    4.0e-04
 247300      1.86e+00      3.36e-03      2.04e-01    4.0e-04
 247400      1.22e+00      1.75e-03      1.35e-01    4.0e-04
 247500      1.06e+00      1.53e-03      1.16e-01    4.0e-04
 247600      8.78e-01      1.88e-03      9.67e-02    4.0e-04
 247700      1.90e+00      2.13e-03      2.10e-01    4.0e-04
 247800      1.06e+00      1.15e-04      1.17e-01    4.0e-04
 247900      1.83e+00      1.99e-03      2.02e-01    4.0e-04
 248000      1.87e+00      1.75e-04      2.07e-01    4.0e-04
 248100      2.09e+00      2.28e-04      2.31e-01    4.0e-04
 248200      1.81e+00      8.98e-04      2.00e-01    4.0e-04
 248300      1.78e+00      4.78e-04      1.96e-01    4.0e-04
 248400      1.99e+00      1.13e-02      2.08e-01    4.0e-04
 248500      1.88e+00      1.61e-03      2.08e-01    4.0e-04
