#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 748900      2.55e-01      5.38e-04      2.08e-01    2.4e-06
 749000      1.21e-01      1.81e-04      9.92e-02    2.4e-06
 749100      2.41e-01      3.34e-04      1.97e-01    2.4e-06
 749200      2.57e-01      1.78e-03      1.93e-01    2.4e-06
 749300      2.51e-01      2.31e-04      2.06e-01    2.4e-06
 749400      2.37e-01      4.36e-04      1.94e-01    2.4e-06
 749500      1.14e-01      4.98e-04      9.25e-02    2.4e-06
 749600      2.56e-01      2.43e-04      2.10e-01    2.4e-06
 749700      2.69e-01      1.80e-03      2.04e-01    2.4e-06
 749800      1.77e-01      3.70e-03      8.41e-02    2.4e-06
 749900      1.44e-01      2.33e-03      9.15e-02    2.4e-06
 750000      1.84e-01      3.35e-03      1.07e-01    2.3e-06
 750100      1.12e-01      1.57e-03      7.76e-02    2.3e-06
 750200      4.67e-01      1.11e-03      3.86e-01    2.3e-06
 750300      2.59e-01      1.11e-03      2.08e-01    2.3e-06
 750400      2.45e-01      3.77e-04      2.02e-01    2.3e-06
 750500      1.01e-01      1.55e-04      8.34e-02    2.3e-06
 750600      1.22e-01      1.45e-03      8.90e-02    2.3e-06
 750700      1.11e-01      7.16e-04      8.90e-02    2.3e-06
 750800      2.46e-01      5.33e-04      2.03e-01    2.3e-06
 750900      2.34e-01      1.07e-04      1.94e-01    2.3e-06
 751000      2.59e-01      9.35e-04      2.10e-01    2.3e-06
 751100      2.60e-01      1.26e-04      2.15e-01    2.3e-06
 751200      2.43e-01      1.40e-04      2.01e-01    2.3e-06
 751300      1.02e-01      1.73e-04      8.46e-02    2.3e-06
 751400      2.49e-01      1.19e-03      1.98e-01    2.3e-06
 751500      2.72e-01      3.91e-04      2.25e-01    2.3e-06
 751600      2.72e-01      1.93e-04      2.25e-01    2.3e-06
 751700      2.37e-01      6.10e-04      1.94e-01    2.3e-06
 751800      2.50e-01      6.24e-04      2.05e-01    2.3e-06
 751900      2.55e-01      1.44e-03      1.99e-01    2.3e-06
 752000      2.76e-01      5.92e-04      2.27e-01    2.3e-06
 752100      2.71e-01      7.34e-04      2.22e-01    2.3e-06
 752200      2.54e-01      9.00e-05      2.10e-01    2.3e-06
 752300      1.16e-01      1.07e-04      9.64e-02    2.3e-06
 752400      1.36e-01      3.86e-04      1.12e-01    2.3e-06
 752500      2.44e-01      2.38e-04      2.02e-01    2.3e-06
 752600      2.52e-01      8.28e-04      2.05e-01    2.3e-06
 752700      2.60e-01      5.43e-05      2.16e-01    2.3e-06
 752800      2.51e-01      9.68e-04      2.03e-01    2.3e-06
 752900      2.27e-01      2.10e-04      1.88e-01    2.3e-06
 753000      1.17e-01      1.16e-03      8.97e-02    2.3e-06
 753100      2.33e-01      4.39e-04      1.92e-01    2.3e-06
 753200      2.42e-01      8.33e-04      1.97e-01    2.3e-06
 753300      1.22e-01      3.36e-04      1.00e-01    2.3e-06
 753400      2.47e-01      2.06e-04      2.04e-01    2.3e-06
 753500      2.56e-01      2.02e-04      2.12e-01    2.3e-06
 753600      2.38e-01      1.42e-04      1.97e-01    2.3e-06
 753700      2.38e-01      2.27e-04      1.97e-01    2.3e-06
 753800      2.71e-01      9.52e-04      2.20e-01    2.3e-06
 753900      2.85e-01      1.47e-03      2.26e-01    2.3e-06
 754000      2.54e-01      9.88e-04      2.05e-01    2.3e-06
 754100      1.01e-01      9.76e-05      8.36e-02    2.3e-06
 754200      4.39e-01      6.66e-04      3.64e-01    2.3e-06
 754300      1.35e-01      1.57e-03      9.94e-02    2.3e-06
 754400      1.50e-01      1.06e-03      1.19e-01    2.3e-06
 754500      2.36e-01      5.96e-08      1.96e-01    2.3e-06
 754600      2.49e-01      3.37e-04      2.06e-01    2.3e-06
 754700      1.03e-01      1.18e-04      8.51e-02    2.3e-06
 754800      2.58e-01      1.47e-04      2.13e-01    2.3e-06
 754900      2.44e-01      3.05e-04      2.02e-01    2.3e-06
 755000      2.31e-01      3.09e-04      1.93e-01    2.2e-06
 755100      1.18e-01      4.27e-04      9.75e-02    2.2e-06
 755200      1.20e-01      1.09e-04      1.00e-01    2.2e-06
 755300      1.39e-01      2.53e-04      1.16e-01    2.2e-06
 755400      2.54e-01      6.16e-04      2.10e-01    2.2e-06
 755500      2.45e-01      6.81e-04      2.02e-01    2.2e-06
 755600      3.23e-01      2.11e-03      2.50e-01    2.2e-06
 755700      2.51e-01      4.88e-04      2.09e-01    2.2e-06
 755800      5.07e-01      4.15e-04      4.24e-01    2.2e-06
 755900      2.45e-01      1.58e-04      2.05e-01    2.2e-06
 756000      1.31e-01      1.47e-03      9.80e-02    2.2e-06
 756100      2.48e-01      4.94e-04      2.06e-01    2.2e-06
 756200      1.18e-01      1.55e-03      8.45e-02    2.2e-06
 756300      1.43e-01      1.73e-03      1.05e-01    2.2e-06
 756400      2.53e-01      4.49e-04      2.10e-01    2.2e-06
 756500      2.25e-01      2.80e-05      1.88e-01    2.2e-06
 756600      2.69e-01      5.24e-04      2.23e-01    2.2e-06
 756700      2.55e-01      4.36e-04      2.12e-01    2.2e-06
 756800      3.83e-01      8.28e-03      1.70e-01    2.2e-06
 756900      2.49e-01      1.21e-04      2.08e-01    2.2e-06
 757000      4.74e-01      1.74e-03      3.94e-01    2.2e-06
 757100      2.31e-01      1.02e-03      1.87e-01    2.2e-06
 757200      2.49e-01      2.68e-04      2.07e-01    2.2e-06
 757300      2.65e-01      1.35e-04      2.21e-01    2.2e-06
 757400      2.43e-01      1.22e-03      1.94e-01    2.2e-06
 757500      8.78e-02      1.63e-04      7.32e-02    2.2e-06
 757600      2.66e-01      7.90e-04      2.19e-01    2.2e-06
 757700      2.34e-01      4.61e-04      1.94e-01    2.2e-06
 757800      9.80e-02      5.77e-04      7.97e-02    2.2e-06
 757900      1.49e-01      9.58e-04      1.20e-01    2.2e-06
 758000      2.32e-01      4.23e-04      1.93e-01    2.2e-06
 758100      1.38e-01      1.50e-04      1.15e-01    2.2e-06
 758200      1.03e-01      4.51e-04      8.45e-02    2.2e-06
 758300      2.31e-01      4.25e-04      1.92e-01    2.2e-06
 758400      1.05e-01      7.95e-04      8.38e-02    2.2e-06
 758500      2.96e-01      6.74e-04      2.45e-01    2.2e-06
 758600      2.35e-01      5.06e-04      1.95e-01    2.2e-06
 758700      2.37e-01      1.67e-04      1.98e-01    2.2e-06
 758800      2.33e-01      2.12e-04      1.95e-01    2.2e-06
 758900      1.04e-01      4.22e-04      8.60e-02    2.2e-06
 759000      2.74e-01      9.60e-04      2.24e-01    2.2e-06
 759100      2.57e-01      3.71e-04      2.14e-01    2.2e-06
 759200      2.66e-01      1.97e-03      2.00e-01    2.2e-06
 759300      2.52e-01      1.30e-03      2.01e-01    2.2e-06
 759400      2.57e-01      5.15e-04      2.13e-01    2.2e-06
 759500      1.21e-01      8.91e-04      9.72e-02    2.2e-06
 759600      1.38e-01      5.31e-04      1.14e-01    2.2e-06
 759700      2.52e-01      1.16e-04      2.11e-01    2.2e-06
 759800      2.36e-01      3.27e-04      1.96e-01    2.2e-06
 759900      9.54e-02      2.90e-04      7.91e-02    2.2e-06
 760000      2.34e-01      3.86e-04      1.96e-01    2.1e-06
 760100      2.37e-01      3.43e-04      1.99e-01    2.1e-06
 760200      2.62e-01      1.44e-03      2.08e-01    2.1e-06
 760300      2.33e-01      2.25e-04      1.96e-01    2.1e-06
 760400      1.25e-01      8.55e-04      1.02e-01    2.1e-06
 760500      2.89e-01      1.25e-03      2.35e-01    2.1e-06
 760600      2.55e-01      4.09e-04      2.14e-01    2.1e-06
 760700      2.51e-01      7.62e-04      2.08e-01    2.1e-06
 760800      1.35e-01      1.10e-03      1.08e-01    2.1e-06
 760900      2.40e-01      1.27e-04      2.02e-01    2.1e-06
 761000      2.46e-01      3.53e-04      2.06e-01    2.1e-06
 761100      2.39e-01      8.07e-04      1.97e-01    2.1e-06
 761200      2.57e-01      1.02e-03      2.10e-01    2.1e-06
 761300      2.27e-01      3.92e-04      1.90e-01    2.1e-06
 761400      1.59e-01      1.16e-03      1.28e-01    2.1e-06
 761500      3.04e-01      1.97e-03      2.37e-01    2.1e-06
 761600      1.39e-01      3.91e-04      1.16e-01    2.1e-06
 761700      2.59e-01      7.67e-05      2.18e-01    2.1e-06
 761800      2.36e-01      1.56e-04      1.99e-01    2.1e-06
 761900      2.37e-01      4.50e-04      1.98e-01    2.1e-06
 762000      2.64e-01      2.53e-04      2.22e-01    2.1e-06
 762100      2.56e-01      1.00e-03      2.10e-01    2.1e-06
 762200      2.67e-01      2.55e-03      1.86e-01    2.1e-06
 762300      2.33e-01      5.94e-04      1.94e-01    2.1e-06
 762400      9.78e-02      6.49e-04      7.95e-02    2.1e-06
 762500      2.74e-01      1.37e-03      2.21e-01    2.1e-06
 762600      2.22e-01      3.48e-05      1.87e-01    2.1e-06
 762700      2.42e-01      1.83e-04      2.03e-01    2.1e-06
 762800      1.53e-01      1.97e-03      1.11e-01    2.1e-06
 762900      2.73e-01      2.17e-03      2.03e-01    2.1e-06
 763000      2.34e-01      4.71e-04      1.95e-01    2.1e-06
 763100      2.48e-01      4.81e-04      2.07e-01    2.1e-06
 763200      9.84e-02      4.19e-04      8.17e-02    2.1e-06
 763300      2.53e-01      5.79e-04      2.11e-01    2.1e-06
 763400      2.48e-01      8.56e-04      2.04e-01    2.1e-06
 763500      1.03e-01      4.28e-04      8.58e-02    2.1e-06
 763600      2.65e-01      2.05e-03      1.99e-01    2.1e-06
 763700      2.45e-01      6.33e-04      2.04e-01    2.1e-06
 763800      1.19e-01      4.21e-04      9.90e-02    2.1e-06
 763900      2.55e-01      1.02e-04      2.15e-01    2.1e-06
 764000      2.54e-01      1.20e-04      2.14e-01    2.1e-06
 764100      2.88e-01      1.79e-04      2.42e-01    2.1e-06
 764200      2.41e-01      5.92e-04      2.01e-01    2.1e-06
 764300      1.02e-01      5.57e-04      8.42e-02    2.1e-06
 764400      3.06e-01      1.13e-03      2.51e-01    2.1e-06
 764500      1.19e-01      1.90e-04      1.00e-01    2.1e-06
 764600      2.28e-01      1.38e-03      1.79e-01    2.1e-06
 764700      2.53e-01      1.24e-03      2.04e-01    2.1e-06
 764800      2.47e-01      4.06e-04      2.07e-01    2.1e-06
 764900      2.46e-01      2.61e-04      2.07e-01    2.1e-06
 765000      1.04e-01      7.90e-04      8.41e-02    2.0e-06
 765100      1.16e-01      9.62e-04      9.31e-02    2.0e-06
 765200      2.25e-01      6.82e-04      1.88e-01    2.0e-06
 765300      2.21e-01      2.90e-05      1.87e-01    2.0e-06
 765400      2.42e-01      6.36e-04      2.03e-01    2.0e-06
 765500      1.25e-01      1.48e-04      1.06e-01    2.0e-06
 765600      4.53e-01      2.98e-04      3.84e-01    2.0e-06
 765700      2.53e-01      1.23e-04      2.14e-01    2.0e-06
 765800      2.33e-01      5.85e-05      1.97e-01    2.0e-06
 765900      1.42e-01      1.38e-03      1.11e-01    2.0e-06
 766000      1.49e-01      1.51e-03      1.16e-01    2.0e-06
 766100      2.50e-01      2.36e-04      2.12e-01    2.0e-06
 766200      2.40e-01      1.55e-04      2.03e-01    2.0e-06
 766300      2.35e-01      2.01e-04      1.99e-01    2.0e-06
 766400      1.25e-01      5.80e-06      1.06e-01    2.0e-06
 766500      1.11e-01      7.59e-04      9.04e-02    2.0e-06
 766600      2.35e-01      5.43e-04      1.97e-01    2.0e-06
 766700      2.53e-01      1.07e-03      2.08e-01    2.0e-06
 766800      2.27e-01      3.35e-04      1.92e-01    2.0e-06
 766900      1.20e-01      7.95e-04      9.81e-02    2.0e-06
 767000      9.81e-02      3.22e-04      8.25e-02    2.0e-06
 767100      2.40e-01      1.02e-03      1.97e-01    2.0e-06
 767200      2.43e-01      2.02e-04      2.06e-01    2.0e-06
 767300      2.24e-01      1.06e-04      1.90e-01    2.0e-06
 767400      1.00e-01      4.85e-04      8.34e-02    2.0e-06
 767500      2.49e-01      1.93e-04      2.11e-01    2.0e-06
 767600      2.27e-01      1.97e-04      1.93e-01    2.0e-06
 767700      2.73e-01      2.10e-04      2.31e-01    2.0e-06
 767800      2.41e-01      1.55e-04      2.04e-01    2.0e-06
 767900      1.03e-01      2.11e-04      8.71e-02    2.0e-06
 768000      1.01e-01      2.73e-04      8.52e-02    2.0e-06
 768100      2.14e-01      8.04e-04      1.77e-01    2.0e-06
 768200      2.53e-01      5.79e-05      2.15e-01    2.0e-06
 768300      9.70e-02      3.52e-04      8.15e-02    2.0e-06
 768400      2.36e-01      5.45e-04      1.98e-01    2.0e-06
 768500      1.46e-01      2.41e-03      9.42e-02    2.0e-06
 768600      2.52e-01      8.42e-04      2.10e-01    2.0e-06
 768700      2.87e-01      2.01e-03      2.22e-01    2.0e-06
 768800      1.33e-01      2.89e-04      1.12e-01    2.0e-06
 768900      2.26e-01      6.48e-04      1.89e-01    2.0e-06
 769000      2.49e-01      3.98e-04      2.10e-01    2.0e-06
 769100      2.20e-01      7.20e-04      1.83e-01    2.0e-06
 769200      1.07e-01      5.38e-04      8.94e-02    2.0e-06
 769300      9.73e-02      3.59e-05      8.25e-02    2.0e-06
 769400      2.39e-01      4.81e-04      2.01e-01    2.0e-06
 769500      1.33e-01      4.90e-05      1.12e-01    2.0e-06
 769600      2.63e-01      3.35e-04      2.22e-01    2.0e-06
 769700      2.51e-01      5.89e-04      2.11e-01    2.0e-06
 769800      2.55e-01      1.93e-04      2.16e-01    2.0e-06
 769900      1.32e-01      2.13e-05      1.12e-01    2.0e-06
 770000      2.16e-01      1.29e-04      1.84e-01    1.9e-06
 770100      2.45e-01      2.77e-04      2.08e-01    1.9e-06
 770200      1.05e-01      7.72e-04      8.63e-02    1.9e-06
 770300      2.28e-01      6.04e-04      1.92e-01    1.9e-06
 770400      2.52e-01      1.07e-03      2.08e-01    1.9e-06
 770500      2.44e-01      4.66e-04      2.07e-01    1.9e-06
 770600      2.28e-01      1.99e-04      1.94e-01    1.9e-06
 770700      2.45e-01      1.73e-04      2.09e-01    1.9e-06
 770800      2.53e-01      3.98e-04      2.15e-01    1.9e-06
 770900      2.49e-01      5.07e-04      2.11e-01    1.9e-06
 771000      2.50e-01      1.04e-03      2.07e-01    1.9e-06
 771100      2.70e-01      1.25e-04      2.31e-01    1.9e-06
 771200      2.35e-01      3.43e-04      2.00e-01    1.9e-06
 771300      2.39e-01      7.32e-04      2.01e-01    1.9e-06
 771400      1.09e-01      1.36e-03      8.14e-02    1.9e-06
 771500      2.51e-01      7.37e-04      2.11e-01    1.9e-06
 771600      2.56e-01      1.21e-03      2.11e-01    1.9e-06
 771700      1.07e-01      9.12e-05      9.12e-02    1.9e-06
 771800      1.24e-01      9.28e-04      1.01e-01    1.9e-06
 771900      2.28e-01      4.59e-04      1.93e-01    1.9e-06
 772000      4.35e-01      4.01e-04      3.71e-01    1.9e-06
 772100      1.47e-01      1.16e-03      1.20e-01    1.9e-06
 772200      2.27e-01      7.95e-04      1.90e-01    1.9e-06
 772300      2.92e-01      1.27e-03      2.41e-01    1.9e-06
 772400      1.13e-01      9.31e-04      9.15e-02    1.9e-06
 772500      4.58e-01      7.07e-04      3.90e-01    1.9e-06
 772600      1.31e-01      6.65e-04      1.10e-01    1.9e-06
 772700      2.50e-01      1.17e-04      2.13e-01    1.9e-06
 772800      2.54e-01      5.08e-04      2.16e-01    1.9e-06
 772900      1.01e-01      4.66e-04      8.48e-02    1.9e-06
 773000      2.33e-01      3.54e-04      1.99e-01    1.9e-06
 773100      2.38e-01      2.89e-04      2.03e-01    1.9e-06
 773200      1.44e-01      1.18e-03      1.16e-01    1.9e-06
 773300      2.75e-01      9.05e-04      2.30e-01    1.9e-06
 773400      2.35e-01      8.29e-04      1.97e-01    1.9e-06
 773500      2.26e-01      8.31e-04      1.89e-01    1.9e-06
 773600      2.44e-01      6.80e-04      2.05e-01    1.9e-06
 773700      2.79e-01      1.10e-03      2.32e-01    1.9e-06
 773800      1.17e-01      1.47e-04      1.00e-01    1.9e-06
 773900      2.82e-01      2.17e-03      2.15e-01    1.9e-06
 774000      1.25e-01      3.41e-04      1.06e-01    1.9e-06
 774100      1.08e-01      1.22e-04      9.23e-02    1.9e-06
 774200      1.46e-01      1.11e-03      1.19e-01    1.9e-06
 774300      1.30e-01      1.35e-03      1.02e-01    1.9e-06
 774400      1.53e-01      1.29e-03      1.23e-01    1.9e-06
 774500      2.26e-01      5.82e-05      1.93e-01    1.9e-06
 774600      1.41e-01      4.91e-04      1.20e-01    1.9e-06
 774700      4.13e-01      4.84e-05      3.53e-01    1.9e-06
 774800      2.39e-01      5.68e-04      2.02e-01    1.9e-06
 774900      2.27e-01      4.67e-04      1.92e-01    1.9e-06
 775000      2.46e-01      1.15e-04      2.12e-01    1.8e-06
 775100      2.42e-01      7.87e-04      2.04e-01    1.8e-06
 775200      2.83e-01      1.84e-04      2.43e-01    1.8e-06
 775300      2.51e-01      6.34e-04      2.14e-01    1.8e-06
 775400      2.36e-01      1.09e-03      1.96e-01    1.8e-06
 775500      2.52e-01      1.26e-03      2.07e-01    1.8e-06
 775600      2.36e-01      5.79e-04      2.01e-01    1.8e-06
 775700      1.30e-01      9.47e-04      1.07e-01    1.8e-06
 775800      2.28e-01      3.85e-04      1.95e-01    1.8e-06
 775900      2.37e-01      8.43e-05      2.04e-01    1.8e-06
 776000      1.00e-01      4.71e-04      8.45e-02    1.8e-06
 776100      9.38e-02      1.46e-05      8.07e-02    1.8e-06
 776200      2.31e-01      2.65e-04      1.98e-01    1.8e-06
 776300      2.76e-01      2.53e-03      2.00e-01    1.8e-06
 776400      1.30e-01      1.21e-03      1.04e-01    1.8e-06
 776500      1.08e-01      3.29e-04      9.25e-02    1.8e-06
 776600      1.32e-01      1.41e-03      1.03e-01    1.8e-06
 776700      1.16e-01      1.46e-04      9.93e-02    1.8e-06
 776800      2.45e-01      4.36e-05      2.11e-01    1.8e-06
 776900      2.57e-01      3.71e-04      2.20e-01    1.8e-06
 777000      2.39e-01      6.36e-04      2.03e-01    1.8e-06
 777100      2.40e-01      2.98e-04      2.06e-01    1.8e-06
 777200      1.26e-01      1.20e-03      1.00e-01    1.8e-06
 777300      1.14e-01      3.50e-04      9.75e-02    1.8e-06
 777400      1.20e-01      8.53e-04      9.88e-02    1.8e-06
 777500      4.87e-01      9.82e-05      4.19e-01    1.8e-06
 777600      2.42e-01      5.03e-04      2.06e-01    1.8e-06
 777700      1.36e-01      1.27e-03      1.09e-01    1.8e-06
 777800      2.39e-01      4.51e-05      2.05e-01    1.8e-06
 777900      1.40e-01      1.53e-03      1.09e-01    1.8e-06
 778000      2.41e-01      3.09e-04      2.07e-01    1.8e-06
 778100      2.51e-01      3.24e-04      2.16e-01    1.8e-06
 778200      2.56e-01      7.65e-04      2.17e-01    1.8e-06
 778300      2.42e-01      5.51e-05      2.08e-01    1.8e-06
 778400      2.46e-01      8.33e-04      2.08e-01    1.8e-06
 778500      1.11e-01      7.76e-05      9.53e-02    1.8e-06
 778600      2.46e-01      5.15e-04      2.10e-01    1.8e-06
 778700      2.60e-01      7.88e-04      2.20e-01    1.8e-06
 778800      2.37e-01      1.07e-04      2.03e-01    1.8e-06
 778900      2.51e-01      1.18e-03      2.08e-01    1.8e-06
 779000      2.34e-01      1.91e-04      2.01e-01    1.8e-06
 779100      2.52e-01      6.94e-04      2.14e-01    1.8e-06
 779200      2.34e-01      1.29e-04      2.01e-01    1.8e-06
 779300      2.44e-01      9.58e-04      2.04e-01    1.8e-06
 779400      2.23e-01      7.47e-04      1.88e-01    1.8e-06
 779500      2.63e-01      8.40e-04      2.22e-01    1.8e-06
 779600      2.35e-01      3.28e-04      2.01e-01    1.8e-06
 779700      1.03e-01      3.02e-04      8.76e-02    1.8e-06
 779800      2.58e-01      1.19e-03      2.14e-01    1.8e-06
 779900      2.35e-01      1.18e-03      1.94e-01    1.8e-06
 780000      1.30e-01      9.78e-04      1.07e-01    1.7e-06
 780100      3.69e-01      4.43e-03      2.28e-01    1.7e-06
 780200      2.35e-01      5.01e-04      2.02e-01    1.7e-06
 780300      2.25e-01      6.36e-04      1.92e-01    1.7e-06
 780400      2.33e-01      2.51e-04      2.01e-01    1.7e-06
 780500      1.35e-01      4.13e-04      1.16e-01    1.7e-06
 780600      1.14e-01      6.20e-04      9.67e-02    1.7e-06
 780700      1.07e-01      6.55e-05      9.24e-02    1.7e-06
 780800      2.39e-01      4.11e-04      2.06e-01    1.7e-06
 780900      1.21e-01      5.60e-04      1.03e-01    1.7e-06
 781000      1.23e-01      2.20e-05      1.06e-01    1.7e-06
 781100      2.37e-01      3.99e-04      2.04e-01    1.7e-06
 781200      1.47e-01      2.37e-04      1.27e-01    1.7e-06
 781300      2.49e-01      8.16e-04      2.12e-01    1.7e-06
 781400      2.42e-01      1.71e-04      2.09e-01    1.7e-06
 781500      2.28e-01      6.84e-04      1.94e-01    1.7e-06
 781600      2.31e-01      1.34e-03      1.89e-01    1.7e-06
 781700      2.56e-01      7.89e-04      2.18e-01    1.7e-06
 781800      2.45e-01      5.13e-04      2.10e-01    1.7e-06
 781900      1.32e-01      3.00e-04      1.14e-01    1.7e-06
 782000      2.38e-01      8.38e-05      2.06e-01    1.7e-06
 782100      2.37e-01      5.25e-04      2.03e-01    1.7e-06
 782200      1.27e-01      3.10e-04      1.09e-01    1.7e-06
 782300      2.25e-01      1.11e-03      1.86e-01    1.7e-06
 782400      1.17e-01      1.51e-03      8.74e-02    1.7e-06
 782500      2.49e-01      2.07e-04      2.15e-01    1.7e-06
 782600      2.50e-01      8.35e-04      2.12e-01    1.7e-06
 782700      2.50e-01      3.59e-04      2.16e-01    1.7e-06
 782800      4.70e-01      6.13e-04      4.07e-01    1.7e-06
 782900      1.58e-01      2.19e-03      1.15e-01    1.7e-06
 783000      2.69e-01      9.85e-04      2.27e-01    1.7e-06
 783100      2.57e-01      1.97e-04      2.22e-01    1.7e-06
 783200      2.40e-01      8.43e-05      2.08e-01    1.7e-06
 783300      2.37e-01      6.02e-05      2.05e-01    1.7e-06
 783400      2.65e-01      9.95e-04      2.24e-01    1.7e-06
 783500      9.62e-02      1.57e-05      8.32e-02    1.7e-06
 783600      2.62e-01      2.68e-04      2.27e-01    1.7e-06
 783700      1.17e-01      2.56e-04      1.01e-01    1.7e-06
 783800      2.18e-01      3.37e-04      1.88e-01    1.7e-06
 783900      2.12e-01      4.10e-04      1.83e-01    1.7e-06
 784000      1.34e-01      7.78e-04      1.13e-01    1.7e-06
 784100      2.40e-01      3.90e-04      2.07e-01    1.7e-06
 784200      2.61e-01      8.39e-04      2.21e-01    1.7e-06
 784300      2.38e-01      5.21e-04      2.05e-01    1.7e-06
 784400      2.44e-01      6.74e-06      2.11e-01    1.7e-06
 784500      2.20e-01      2.68e-04      1.90e-01    1.7e-06
 784600      2.33e-01      8.05e-05      2.01e-01    1.7e-06
 784700      1.12e-01      3.14e-04      9.68e-02    1.7e-06
 784800      2.41e-01      1.85e-04      2.09e-01    1.7e-06
 784900      2.40e-01      4.61e-04      2.07e-01    1.7e-06
 785000      1.18e-01      1.29e-04      1.03e-01    1.6e-06
 785100      2.66e-01      2.39e-04      2.32e-01    1.6e-06
 785200      2.35e-01      9.87e-04      1.99e-01    1.6e-06
 785300      2.25e-01      5.40e-04      1.94e-01    1.6e-06
 785400      2.35e-01      2.99e-04      2.04e-01    1.6e-06
 785500      1.15e-01      2.28e-04      9.96e-02    1.6e-06
 785600      2.58e-01      2.94e-04      2.25e-01    1.6e-06
 785700      2.47e-01      3.55e-05      2.15e-01    1.6e-06
 785800      2.31e-01      1.75e-04      2.01e-01    1.6e-06
 785900      2.43e-01      4.21e-04      2.10e-01    1.6e-06
 786000      2.58e-01      7.65e-04      2.22e-01    1.6e-06
 786100      3.03e-01      2.96e-03      2.17e-01    1.6e-06
 786200      1.40e-01      1.33e-03      1.13e-01    1.6e-06
 786300      2.66e-01      1.75e-03      2.14e-01    1.6e-06
 786400      2.45e-01      7.74e-04      2.09e-01    1.6e-06
 786500      2.43e-01      2.13e-04      2.11e-01    1.6e-06
 786600      1.02e-01      7.78e-04      8.48e-02    1.6e-06
 786700      1.24e-01      2.33e-04      1.08e-01    1.6e-06
 786800      2.37e-01      1.17e-05      2.06e-01    1.6e-06
 786900      1.29e-01      3.14e-04      1.12e-01    1.6e-06
 787000      2.71e-01      2.28e-03      2.05e-01    1.6e-06
 787100      2.39e-01      3.53e-04      2.08e-01    1.6e-06
 787200      2.36e-01      4.14e-04      2.05e-01    1.6e-06
 787300      1.03e-01      6.60e-04      8.68e-02    1.6e-06
 787400      2.64e-01      1.45e-03      2.18e-01    1.6e-06
 787500      2.40e-01      1.14e-03      2.01e-01    1.6e-06
 787600      1.39e-01      6.74e-04      1.19e-01    1.6e-06
 787700      2.16e-01      3.43e-04      1.88e-01    1.6e-06
 787800      9.54e-02      1.01e-04      8.30e-02    1.6e-06
 787900      2.09e-01      3.79e-04      1.81e-01    1.6e-06
 788000      1.36e-01      1.66e-03      1.04e-01    1.6e-06
 788100      2.82e-01      1.23e-03      2.38e-01    1.6e-06
 788200      1.04e-01      5.12e-04      8.85e-02    1.6e-06
 788300      2.39e-01      8.87e-04      2.03e-01    1.6e-06
 788400      2.49e-01      7.56e-04      2.14e-01    1.6e-06
 788500      2.77e-01      1.42e-03      2.30e-01    1.6e-06
 788600      1.30e-01      8.58e-04      1.09e-01    1.6e-06
 788700      3.82e-01      3.36e-03      2.86e-01    1.6e-06
 788800      2.21e-01      5.12e-04      1.91e-01    1.6e-06
 788900      2.42e-01      4.63e-04      2.09e-01    1.6e-06
 789000      2.28e-01      6.70e-04      1.95e-01    1.6e-06
 789100      2.45e-01      2.37e-04      2.13e-01    1.6e-06
 789200      1.23e-01      1.09e-03      1.01e-01    1.6e-06
 789300      1.27e-01      3.05e-04      1.10e-01    1.6e-06
 789400      2.37e-01      1.43e-04      2.06e-01    1.6e-06
 789500      2.84e-01      7.79e-05      2.47e-01    1.6e-06
 789600      2.32e-01      5.50e-04      2.00e-01    1.6e-06
 789700      2.56e-01      2.20e-03      1.93e-01    1.6e-06
 789800      2.44e-01      1.70e-03      1.94e-01    1.6e-06
 789900      2.30e-01      1.19e-03      1.91e-01    1.6e-06
 790000      4.12e-01      3.75e-03      3.06e-01    1.5e-06
 790100      1.12e-01      3.13e-04      9.76e-02    1.5e-06
 790200      1.02e-01      1.12e-03      8.08e-02    1.5e-06
 790300      1.02e-01      8.49e-04      8.48e-02    1.5e-06
 790400      1.50e-01      1.68e-03      1.18e-01    1.5e-06
 790500      8.99e-02      1.10e-04      7.87e-02    1.5e-06
 790600      2.28e-01      1.81e-04      2.00e-01    1.5e-06
 790700      2.56e-01      4.49e-05      2.24e-01    1.5e-06
 790800      8.95e-02      4.49e-06      7.84e-02    1.5e-06
 790900      2.83e-01      1.15e-03      2.41e-01    1.5e-06
 791000      2.24e-01      5.40e-04      1.95e-01    1.5e-06
 791100      2.52e-01      5.77e-04      2.19e-01    1.5e-06
 791200      2.22e-01      1.82e-04      1.94e-01    1.5e-06
 791300      2.22e-01      3.40e-04      1.94e-01    1.5e-06
 791400      9.85e-02      5.50e-04      8.43e-02    1.5e-06
 791500      5.03e-01      2.52e-04      4.40e-01    1.5e-06
 791600      2.21e-01      4.11e-04      1.93e-01    1.5e-06
 791700      1.18e-01      1.94e-04      1.03e-01    1.5e-06
 791800      1.41e-01      1.75e-03      1.08e-01    1.5e-06
 791900      2.24e-01      2.08e-04      1.96e-01    1.5e-06
 792000      4.63e-01      8.33e-04      4.05e-01    1.5e-06
 792100      2.49e-01      1.00e-03      2.12e-01    1.5e-06
 792200      2.46e-01      8.43e-04      2.12e-01    1.5e-06
 792300      2.52e-01      7.28e-05      2.21e-01    1.5e-06
 792400      9.28e-02      3.27e-04      8.05e-02    1.5e-06
